date,Plant ID,diversion_rate_kgM,withdrawal_rate_kgM,discharge_rate_kgM,consumption_rate_kgM,avg_intake_temp_C,max_intake_temp_C,avg_discharge_temp_C,max_discharge_temp_C,Nameplate Capacity (MW),Plant Name,State,max_withdrawal_rate_kgM
2016-01-01,2589,0.0,44506990655.99999,44506990655.99999,0.0,3.8888888888888893,7.222222222222222,21.11111111111111,94.0,1901.1,Nine Mile Point Nuclear Station,NY,48038640044.544
2016-01-01,2589,0.0,5488073740.799999,4040734233.6000004,1447339507.1999998,2.7777777777777777,6.111111111111112,9.444444444444445,54.0,1901.1,Nine Mile Point Nuclear Station,NY,48038640044.544
2016-02-01,2589,0.0,41026029580.799995,41026029580.799995,0.0,3.8888888888888893,7.222222222222222,21.666666666666668,77.0,1901.1,Nine Mile Point Nuclear Station,NY,44939372944.896
2016-02-01,2589,0.0,4975102656.0,3681591667.2,1293510988.7999997,1.6666666666666667,5.0,9.444444444444445,56.0,1901.1,Nine Mile Point Nuclear Station,NY,44939372944.896
2016-03-01,2589,0.0,44211748838.4,44211748838.4,0.0,5.555555555555555,7.777777777777779,23.333333333333336,77.0,1901.1,Nine Mile Point Nuclear Station,NY,48038640044.544
2016-03-01,2589,0.0,5524160716.8,3995583551.9999995,1528577164.8,3.8888888888888893,6.666666666666667,10.555555555555555,57.0,1901.1,Nine Mile Point Nuclear Station,NY,48038640044.544
2016-04-01,2589,0.0,42344885375.99999,42344885375.99999,0.0,7.222222222222222,10.0,25.0,82.0,1901.1,Nine Mile Point Nuclear Station,NY,46489006494.72
2016-04-01,2589,0.0,4829103360.0,3825760895.9999995,1003342463.9999999,6.111111111111112,12.222222222222223,9.444444444444445,60.0,1901.1,Nine Mile Point Nuclear Station,NY,46489006494.72
2016-05-01,2589,0.0,44434816704.0,44434816704.0,0.0,11.11111111111111,17.77777777777778,28.88888888888889,97.0,1901.1,Nine Mile Point Nuclear Station,NY,48038640044.544
2016-05-01,2589,0.0,6006719116.8,4143624076.8,1863095040.0,17.77777777777778,21.666666666666668,22.77777777777778,79.0,1901.1,Nine Mile Point Nuclear Station,NY,48038640044.544
2016-06-01,2589,0.0,41725044864.0,41725044864.0,0.0,17.77777777777778,22.22222222222222,36.111111111111114,104.0,1901.1,Nine Mile Point Nuclear Station,NY,46489006494.72
2016-06-01,2589,0.0,5817177216.0,4012070400.0,1805106815.9999998,17.77777777777778,21.666666666666668,22.77777777777778,79.0,1901.1,Nine Mile Point Nuclear Station,NY,46489006494.72
2016-07-01,2589,0.0,45776077286.399994,45776077286.399994,0.0,23.333333333333336,26.11111111111111,41.111111111111114,111.0,1901.1,Nine Mile Point Nuclear Station,NY,48038640044.544
2016-07-01,2589,0.0,6057576576.0,4096459238.4,1961117337.6000001,22.77777777777778,25.555555555555557,27.222222222222225,85.0,1901.1,Nine Mile Point Nuclear Station,NY,48038640044.544
2016-08-01,2589,0.0,45957351398.4,45957351398.4,0.0,22.77777777777778,26.11111111111111,40.0,110.0,1901.1,Nine Mile Point Nuclear Station,NY,48038640044.544
2016-08-01,2589,0.0,6077214604.8,4144295462.3999996,1932919142.3999999,23.333333333333336,25.555555555555557,27.77777777777778,87.0,1901.1,Nine Mile Point Nuclear Station,NY,48038640044.544
2016-09-01,2589,0.0,44527971455.99999,44527971455.99999,0.0,21.666666666666668,25.555555555555557,38.88888888888889,109.0,1901.1,Nine Mile Point Nuclear Station,NY,46489006494.72
2016-09-01,2589,0.0,5826760703.999999,3981045888.0,1845714815.9999998,22.22222222222222,25.555555555555557,26.666666666666668,86.0,1901.1,Nine Mile Point Nuclear Station,NY,46489006494.72
2016-10-01,2589,0.0,44387819711.99999,44387819711.99999,0.0,15.0,18.88888888888889,32.22222222222222,97.0,1901.1,Nine Mile Point Nuclear Station,NY,48038640044.544
2016-10-01,2589,0.0,5917256985.599999,4008675571.2,1908581414.4,16.11111111111111,19.444444444444446,19.444444444444446,73.0,1901.1,Nine Mile Point Nuclear Station,NY,48038640044.544
