date,Plant ID,diversion_rate_kgM,withdrawal_rate_kgM,discharge_rate_kgM,consumption_rate_kgM,avg_intake_temp_C,max_intake_temp_C,avg_discharge_temp_C,max_discharge_temp_C,Nameplate Capacity (MW),Plant Name,State,max_withdrawal_rate_kgM
2016-01-01,6045,0.0,172208056550.40002,172208056550.40002,0.0,25.0,26.666666666666668,37.22222222222222,104.0,2160.0,St Lucie,FL,173269800844.416
2016-02-01,6045,0.0,155776846924.8,155776846924.8,0.0,22.22222222222222,24.444444444444446,36.111111111111114,101.0,2160.0,St Lucie,FL,162091104015.744
2016-03-01,6045,0.0,173196839692.8,173196839692.8,0.0,22.77777777777778,25.0,36.66666666666667,102.0,2160.0,St Lucie,FL,173269800844.416
2016-04-01,6045,0.0,162717717887.99997,162717717887.99997,0.0,25.0,27.222222222222225,38.88888888888889,106.0,2160.0,St Lucie,FL,167680452430.08
2016-05-01,6045,0.0,173317185561.6,173317185561.6,0.0,26.666666666666668,28.333333333333336,40.55555555555556,109.0,2160.0,St Lucie,FL,173269800844.416
2016-06-01,6045,0.0,166658318207.99997,166658318207.99997,0.0,28.333333333333336,30.555555555555557,41.111111111111114,112.0,2160.0,St Lucie,FL,167680452430.08
2016-07-01,6045,0.0,172208056550.40002,172208056550.40002,0.0,27.77777777777778,30.555555555555557,41.66666666666667,112.0,2160.0,St Lucie,FL,173269800844.416
2016-08-01,6045,0.0,165500243020.8,165500243020.8,0.0,27.222222222222225,30.0,37.77777777777778,107.0,2160.0,St Lucie,FL,173269800844.416
2016-09-01,6045,0.0,155848306176.0,155848306176.0,0.0,29.444444444444446,32.77777777777778,42.77777777777778,112.0,2160.0,St Lucie,FL,167680452430.08
2016-10-01,6045,0.0,85088725401.59999,85088725401.59999,0.0,26.666666666666668,30.0,35.55555555555556,108.0,2160.0,St Lucie,FL,173269800844.416
2016-11-01,6045,0.0,148944946176.0,148944946176.0,0.0,25.0,26.11111111111111,37.77777777777778,104.0,2160.0,St Lucie,FL,167680452430.08
2016-12-01,6045,0.0,172208056550.40002,172208056550.40002,0.0,24.444444444444446,26.666666666666668,37.77777777777778,105.0,2160.0,St Lucie,FL,173269800844.416
2017-01-01,6045,0.0,172208006196.47998,172208006196.47998,0.0,23.333333333333336,25.0,37.22222222222222,102.0,2160.0,St Lucie,FL,173269800844.416
2017-02-01,6045,0.0,128506073471.99998,128506073471.99998,0.0,23.333333333333336,24.444444444444446,35.55555555555556,101.0,2160.0,St Lucie,FL,156501755601.40802
2017-03-01,6045,0.0,173196873262.08002,171518409262.08002,0.0,23.333333333333336,25.555555555555557,35.55555555555556,103.0,2160.0,St Lucie,FL,173269800844.416
2017-04-01,6045,0.0,170541937382.4,170541937382.4,0.0,25.0,26.666666666666668,38.88888888888889,104.0,2160.0,St Lucie,FL,167680452430.08
2017-05-01,6045,0.0,173318326917.12,173318326917.12,0.0,25.0,27.222222222222225,38.333333333333336,106.0,2160.0,St Lucie,FL,173269800844.416
2017-06-01,6045,0.0,166658236992.0,166658236992.0,0.0,25.0,28.333333333333336,38.333333333333336,108.0,2160.0,St Lucie,FL,167680452430.08
2017-07-01,6045,0.0,172208006196.47998,172208006196.47998,0.0,25.555555555555557,28.333333333333336,39.44444444444444,108.0,2160.0,St Lucie,FL,173269800844.416
2017-08-01,6045,0.0,169433119157.76,169433119157.76,0.0,27.222222222222225,30.0,41.111111111111114,111.0,2160.0,St Lucie,FL,173269800844.416
2017-09-01,6045,0.0,166658236992.0,166658236992.0,0.0,28.88888888888889,30.555555555555557,42.77777777777778,112.0,2160.0,St Lucie,FL,167680452430.08
2017-10-01,6045,0.0,172208006196.47998,172208006196.47998,0.0,27.77777777777778,30.0,41.111111111111114,110.0,2160.0,St Lucie,FL,173269800844.416
2017-11-01,6045,0.0,169433111577.6,169433111577.6,0.0,25.0,26.666666666666668,38.88888888888889,105.0,2160.0,St Lucie,FL,167680452430.08
2017-12-01,6045,0.0,172208006196.47998,172208006196.47998,0.0,23.333333333333336,26.11111111111111,37.22222222222222,103.0,2160.0,St Lucie,FL,173269800844.416
2018-01-01,6045,0.0,172208056550.40002,172208056550.40002,0.0,20.0,23.88888888888889,33.333333333333336,99.0,2160.0,St Lucie,FL,173269800844.416
2018-02-01,6045,0.0,150180100761.6,150180100761.6,0.0,23.333333333333336,25.555555555555557,37.22222222222222,103.0,2160.0,St Lucie,FL,156501755601.40802
2018-03-01,6045,0.0,119082992486.40001,119082992486.40001,0.0,22.77777777777778,25.0,35.55555555555556,101.0,2160.0,St Lucie,FL,173269800844.416
2018-04-01,6045,0.0,146993488127.99997,146993488127.99997,0.0,25.555555555555557,26.666666666666668,37.77777777777778,107.0,2160.0,St Lucie,FL,167680452430.08
2018-05-01,6045,0.0,172208056550.40002,172208056550.40002,0.0,25.0,27.77777777777778,38.333333333333336,106.0,2160.0,St Lucie,FL,173269800844.416
2018-06-01,6045,0.0,166658318207.99997,166658318207.99997,0.0,26.11111111111111,28.88888888888889,39.44444444444444,109.0,2160.0,St Lucie,FL,167680452430.08
2018-07-01,6045,0.0,169433052019.19998,169433052019.19998,0.0,27.222222222222225,30.555555555555557,41.111111111111114,112.0,2160.0,St Lucie,FL,173269800844.416
2018-08-01,6045,0.0,159563180160.0,159563180160.0,0.0,26.666666666666668,29.444444444444446,39.44444444444444,109.0,2160.0,St Lucie,FL,173269800844.416
2018-09-01,6045,0.0,96635832191.99998,96635832191.99998,0.0,29.444444444444446,30.555555555555557,41.66666666666667,110.0,2160.0,St Lucie,FL,167680452430.08
