date,Plant ID,diversion_rate_kgM,withdrawal_rate_kgM,discharge_rate_kgM,consumption_rate_kgM,avg_intake_temp_C,max_intake_temp_C,avg_discharge_temp_C,max_discharge_temp_C,Nameplate Capacity (MW),Plant Name,State,max_withdrawal_rate_kgM
2016-01-01,6110,0.0,54876373401.6,54876373401.6,0.0,3.8888888888888893,12.222222222222223,15.555555555555557,82.0,883.3,James A Fitzpatrick,NY,60418426544.64
2016-02-01,6110,0.0,55250568000.0,55250568000.0,0.0,9.444444444444445,20.0,26.11111111111111,91.0,883.3,James A Fitzpatrick,NY,56520463541.759995
2016-03-01,6110,0.0,60284887948.799995,60284887948.799995,0.0,10.555555555555555,19.444444444444446,27.222222222222225,91.0,883.3,James A Fitzpatrick,NY,60418426544.64
2016-04-01,6110,0.0,58103225855.99999,58103225855.99999,0.0,8.88888888888889,11.666666666666668,25.555555555555557,84.0,883.3,James A Fitzpatrick,NY,58469445043.200005
2016-05-01,6110,0.0,63828293299.2,63828293299.2,0.0,11.666666666666668,17.77777777777778,27.222222222222225,91.0,883.3,James A Fitzpatrick,NY,60418426544.64
2016-06-01,6110,0.0,53805600000.0,53805600000.0,0.0,18.333333333333336,21.666666666666668,30.0,98.0,883.3,James A Fitzpatrick,NY,58469445043.200005
2016-07-01,6110,0.0,60191565350.399994,60191565350.399994,0.0,23.88888888888889,26.666666666666668,33.333333333333336,103.0,883.3,James A Fitzpatrick,NY,60418426544.64
2016-08-01,6110,0.0,65436765350.399994,65436765350.399994,0.0,25.0,27.222222222222225,37.22222222222222,106.0,883.3,James A Fitzpatrick,NY,60418426544.64
2016-09-01,6110,0.0,63303323903.99999,63303323903.99999,0.0,23.333333333333336,25.555555555555557,35.0,104.0,883.3,James A Fitzpatrick,NY,58469445043.200005
2016-10-01,6110,0.0,65448514598.399994,65448514598.399994,0.0,16.11111111111111,20.0,27.77777777777778,89.0,883.3,James A Fitzpatrick,NY,60418426544.64
2016-11-01,6110,0.0,63348480000.0,63348480000.0,0.0,12.222222222222223,15.555555555555557,22.22222222222222,79.0,883.3,James A Fitzpatrick,NY,58469445043.200005
2016-12-01,6110,0.0,62569445299.2,62569445299.2,0.0,9.444444444444445,12.222222222222223,18.88888888888889,71.0,883.3,James A Fitzpatrick,NY,60418426544.64
2017-01-01,6110,0.0,22158074649.6,22158074649.6,0.0,7.222222222222222,20.555555555555557,11.11111111111111,80.0,883.3,James A Fitzpatrick,NY,60418426544.64
2017-02-01,6110,0.0,28625564620.8,28625564620.8,0.0,2.7777777777777777,7.222222222222222,3.8888888888888893,71.0,883.3,James A Fitzpatrick,NY,54571482040.31999
2017-03-01,6110,0.0,59084282649.59999,59084282649.59999,0.0,8.88888888888889,18.333333333333336,25.0,88.0,883.3,James A Fitzpatrick,NY,60418426544.64
2017-04-01,6110,0.0,57494105855.99999,57494105855.99999,0.0,9.444444444444445,13.333333333333334,24.444444444444446,85.0,883.3,James A Fitzpatrick,NY,58469445043.200005
2017-05-01,6110,0.0,62242984051.2,62242984051.2,0.0,11.666666666666668,16.666666666666668,27.222222222222225,90.0,883.3,James A Fitzpatrick,NY,60418426544.64
2017-06-01,6110,0.0,62152818048.0,62152818048.0,0.0,19.444444444444446,23.333333333333336,35.0,103.0,883.3,James A Fitzpatrick,NY,58469445043.200005
2017-07-01,6110,0.0,65145384000.0,65145384000.0,0.0,22.22222222222222,26.11111111111111,38.333333333333336,107.0,883.3,James A Fitzpatrick,NY,60418426544.64
2017-08-01,6110,0.0,65401853299.2,65401853299.2,0.0,23.88888888888889,25.555555555555557,38.88888888888889,106.0,883.3,James A Fitzpatrick,NY,60418426544.64
2017-09-01,6110,0.0,63314694143.99999,63314694143.99999,0.0,21.666666666666668,24.444444444444446,37.22222222222222,104.0,883.3,James A Fitzpatrick,NY,58469445043.200005
2017-10-01,6110,0.0,65460096000.0,65460096000.0,0.0,17.22222222222222,21.666666666666668,32.77777777777778,99.0,883.3,James A Fitzpatrick,NY,60418426544.64
2017-11-01,6110,0.0,62626632191.99999,62626632191.99999,0.0,11.11111111111111,14.444444444444445,26.11111111111111,88.0,883.3,James A Fitzpatrick,NY,58469445043.200005
2017-12-01,6110,0.0,60319800000.0,60319800000.0,0.0,10.0,21.11111111111111,26.11111111111111,90.0,883.3,James A Fitzpatrick,NY,60418426544.64
2018-01-01,6110,0.0,61089040051.2,59410576051.2,0.0,8.88888888888889,17.77777777777778,26.11111111111111,91.0,883.3,James A Fitzpatrick,NY,60418426544.64
2018-02-01,6110,0.0,53482273689.59999,53482273689.59999,0.0,7.777777777777779,10.0,24.444444444444446,81.0,883.3,James A Fitzpatrick,NY,54571482040.31999
2018-03-01,6110,0.0,59737037299.2,59737037299.2,0.0,7.777777777777779,11.11111111111111,24.444444444444446,82.0,883.3,James A Fitzpatrick,NY,60418426544.64
2018-04-01,6110,0.0,58148381951.99999,58148381951.99999,0.0,7.777777777777779,12.222222222222223,25.0,84.0,883.3,James A Fitzpatrick,NY,58469445043.200005
2018-05-01,6110,0.0,62592775948.799995,62592775948.799995,0.0,9.444444444444445,13.88888888888889,23.88888888888889,87.0,883.3,James A Fitzpatrick,NY,60418426544.64
2018-06-01,6110,0.0,60708960000.0,60708960000.0,0.0,15.555555555555557,20.0,31.666666666666668,99.0,883.3,James A Fitzpatrick,NY,58469445043.200005
2018-07-01,6110,0.0,63175538649.59999,63175538649.59999,0.0,21.11111111111111,26.11111111111111,36.66666666666667,107.0,883.3,James A Fitzpatrick,NY,60418426544.64
