Date,Arkansas Nuclear One,Beaver Valley,Braidwood Generation Station,Browns Ferry,Brunswick,Byron Generating Station,Callaway,Calvert Cliffs Nuclear Power Plant,Catawba,Clinton Power Station,Columbia Generating Station,Comanche Peak,Cooper,Crystal River,Davis Besse,Diablo Canyon,Donald C Cook,Dresden Generating Station,Duane Arnold,Edwin I Hatch,Fermi,Fort Calhoun,Grand Gulf,H B Robinson,Harris,Indian Point 2,Indian Point 3,James A Fitzpatrick,Joseph M Farley,Kewaunee,LaSalle Generating Station,Limerick,McGuire,Millstone,Monticello,Nine Mile Point Nuclear Station,North Anna,Oconee,Oyster Creek,PPL Susquehanna,PSEG Hope Creek Generating Station,PSEG Salem Generating Station,Palisades,Palo Verde,Peach Bottom,Perry,Pilgrim Nuclear Power Station,Point Beach,Prairie Island,Quad Cities Generating Station,R. E. Ginna Nuclear Power Plant,River Bend Station,San Onofre,Seabrook,Sequoyah,South Texas Project,St Lucie,Surry,Three Mile Island,Turkey Point,V C Summer,Vermont Yankee,Vogtle,Waterford 3,Watts Bar Nuclear Plant,Wolf Creek Generating Station
2007-01-01,0.0,0.0,0.0,1100.0,149.92,0.0,0.0,0.0,151.19,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.68,12.024,176.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.69,0.0,0.0,43.1,0.0,0.0,0.0,0.0,159.8,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-01-02,0.0,0.0,0.0,1100.0,187.4,0.0,0.0,0.0,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.68,12.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.69,0.0,0.0,32.3,0.0,0.0,0.0,0.0,159.8,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-01-03,0.0,0.0,0.0,1100.0,46.85,0.0,0.0,0.0,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.68,12.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.69,0.0,0.0,32.3,0.0,0.0,0.0,0.0,159.8,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-01-04,0.0,0.0,0.0,1111.352,74.96,0.0,0.0,0.0,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.35,12.024,0.0,68.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.36,0.0,0.0,0.0,0.0,0.0,0.0,903.0,0.0,0.0,0.0,0.0,23.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.69,0.0,0.0,32.3,0.0,0.0,0.0,0.0,159.8,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-01-05,0.0,0.0,0.0,1111.352,0.0,0.0,0.0,0.0,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.68,12.024,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,33.36,0.0,0.0,0.0,0.0,0.0,0.0,361.2,0.0,0.0,0.0,0.0,0.0,0.0,26.22,0.0,0.0,0.0,0.0,0.0,60.69,0.0,0.0,10.7,0.0,0.0,0.0,0.0,159.8,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-01-06,0.0,0.0,0.0,1111.352,0.0,0.0,0.0,0.0,1058.33,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.35,36.072,140.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,200.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4,0.0,0.0,73.17,0.0,0.0,516.6,0.0,0.0,0.0,60.69,0.0,0.0,10.7,0.0,0.0,0.0,0.0,703.12,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-01-07,0.0,0.0,0.0,1122.704,0.0,0.0,0.0,0.0,872.25,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.09,12.024,227.76,159.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.2,0.0,0.0,0.0,60.69,0.0,0.0,10.7,0.0,0.0,0.0,0.0,799.0,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-01-08,0.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.35,12.024,113.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.69,0.0,0.0,10.7,0.0,0.0,0.0,0.0,239.7,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-01-09,0.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.68,12.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.69,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-10,0.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.68,12.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.03,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-01-11,0.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.68,12.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.04,0.0,0.0,0.0,0.0,595.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.69,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-01-12,0.0,0.0,0.0,2235.2,0.0,0.0,0.0,0.0,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.68,12.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.48,0.0,0.0,0.0,0.0,595.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.11,0.0,0.0,0.0,0.0,0.0,69.36,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-01-13,0.0,0.0,0.0,2053.568,0.0,0.0,0.0,0.0,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.68,12.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0,11.41,0.0,0.0,0.0,595.4,0.0,0.0,77.76,0.0,0.0,0.0,0.0,0.0,13.14,523.48,0.0,0.0,0.0,0.0,78.03,0.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-01-14,0.0,0.0,0.0,1724.36,9.37,0.0,0.0,0.0,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.35,12.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0,11.41,0.0,0.0,0.0,595.4,0.0,0.0,0.0,0.0,389.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.69,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-01-15,0.0,0.0,0.0,1156.76,0.0,0.0,0.0,0.0,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.68,12.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.64,11.41,0.0,0.0,0.0,595.4,0.0,0.0,0.0,0.0,70.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.69,0.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-01-16,0.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.02,12.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.24,22.82,0.0,0.0,0.0,595.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.69,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-01-17,0.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.02,12.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.24,22.82,0.0,0.0,0.0,595.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.69,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-01-18,0.0,0.0,0.0,1111.352,0.0,0.0,0.0,0.0,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.02,18.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,22.82,0.0,0.0,0.0,595.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.69,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-01-19,0.0,0.0,0.0,1111.352,9.37,0.0,0.0,0.0,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.02,12.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,22.82,0.0,0.0,0.0,595.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.11,0.0,0.0,0.0,0.0,0.0,60.69,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-01-20,0.0,0.0,0.0,1100.0,9.37,0.0,0.0,0.0,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.35,12.024,26.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.04,5.56,34.23,0.0,0.0,0.0,595.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.14,0.0,0.0,0.0,0.0,0.0,60.69,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-01-21,0.0,0.0,0.0,1100.0,9.37,0.0,0.0,0.0,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.02,24.048,332.88,0.0,0.0,25.56,0.0,0.0,0.0,0.0,0.0,0.0,5.56,34.23,365.49,0.0,0.0,595.4,0.0,0.0,0.0,0.0,35.4,0.0,0.0,0.0,12.47,0.0,0.0,0.0,0.0,0.0,60.69,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-01-22,0.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,40.92,80.22,0.0,0.0,0.0,0.0,0.0,0.0,43.35,24.048,87.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,34.23,0.0,0.0,0.0,595.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.36,0.0,0.0,388.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-01-23,0.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.35,24.048,87.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,45.64,0.0,0.0,0.0,595.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.69,0.0,0.0,388.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-01-24,0.0,0.0,0.0,1134.056,0.0,0.0,0.0,0.0,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.35,18.036,87.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,45.64,0.0,0.0,0.0,589.446,0.0,0.0,0.0,6.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.36,0.0,0.0,32.3,0.0,1152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-01-25,0.0,0.0,0.0,1145.408,9.37,0.0,0.0,0.0,0.0,40.92,0.0,0.0,315.92,0.0,0.0,0.0,0.0,43.35,30.06,87.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.48,45.64,0.0,0.0,0.0,125.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.36,0.0,0.0,10.7,0.0,1013.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-01-26,1009.0,0.0,0.0,1145.408,0.0,0.0,0.0,0.0,0.0,40.92,0.0,0.0,315.92,0.0,0.0,0.0,0.0,43.35,12.024,96.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.48,45.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.11,0.0,0.0,0.0,0.0,0.0,69.36,0.0,0.0,10.7,1058.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-01-27,1009.0,0.0,0.0,1156.76,281.4,0.0,0.0,0.0,0.0,40.92,0.0,0.0,355.41,0.0,0.0,0.0,0.0,43.35,30.06,753.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.92,57.05,0.0,0.0,802.34,0.0,0.0,0.0,0.0,0.0,0.0,1061.0,0.0,0.0,1260.14,0.0,0.0,267.033,0.0,0.0,60.69,0.0,324.06,10.7,747.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.0,707.4,0.0
2007-01-28,1009.0,0.0,0.0,1156.76,18.76,23.16,0.0,0.0,0.0,40.92,0.0,0.0,355.41,0.0,0.0,0.0,0.0,52.02,30.06,779.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.92,57.05,0.0,0.0,859.65,0.0,12.46,0.0,0.0,0.0,127.71,1061.0,0.0,0.0,1247.0,0.0,0.0,123.246,0.0,0.0,60.69,499.0,88.38,64.2,24.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.0,530.55,0.0
2007-01-29,1009.0,0.0,0.0,1168.112,28.11,0.0,0.0,0.0,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.35,36.072,788.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.36,57.05,0.0,0.0,1146.2,0.0,0.0,0.0,0.0,0.0,0.0,1061.0,0.0,0.0,1247.0,0.0,0.0,0.0,0.0,0.0,60.69,489.02,0.0,171.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.0,94.32,0.0
2007-01-30,1009.0,0.0,0.0,1168.112,9.37,0.0,0.0,0.0,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.35,36.072,779.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.36,57.05,0.0,0.0,939.884,0.0,6.23,0.0,0.0,0.0,0.0,1061.0,0.0,0.0,1247.0,0.0,0.0,0.0,0.0,0.0,60.69,249.5,0.0,171.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-01-31,1009.0,0.0,0.0,1168.112,9.37,0.0,0.0,178.0,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.35,36.072,893.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.36,68.46,11.79,0.0,171.93,0.0,6.23,0.0,0.0,0.0,0.0,1007.95,0.0,0.0,1247.0,0.0,12.6,0.0,0.0,0.0,60.69,219.56,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-02-01,1009.0,0.0,0.0,1179.464,9.37,0.0,0.0,818.8,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.02,36.072,902.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,68.46,11.79,0.0,0.0,0.0,6.23,0.0,0.0,0.0,0.0,604.77,0.0,0.0,1072.42,0.0,12.6,0.0,0.0,0.0,60.69,219.56,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-02-02,847.56,0.0,0.0,1179.464,9.37,0.0,0.0,0.0,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.35,42.084,902.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,79.87,0.0,0.0,0.0,0.0,6.23,0.0,0.0,0.0,0.0,212.2,0.0,0.0,125.34,0.0,12.6,0.0,0.0,0.0,60.69,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-02-03,0.0,0.0,0.0,1258.928,9.37,0.0,0.0,0.0,0.0,40.92,0.0,23.0,0.0,0.0,0.0,0.0,0.0,60.69,42.084,911.32,79.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,79.87,0.0,0.0,0.0,0.0,12.46,0.0,103.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.2,13.694,0.0,0.0,60.69,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.75,0.0,22.18,0.0,0.0,0.0
2007-02-04,0.0,0.0,0.0,1258.928,9.37,0.0,0.0,0.0,0.0,40.92,0.0,0.0,78.98,0.0,0.0,0.0,0.0,52.02,559.116,885.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,79.87,0.0,0.0,0.0,0.0,208.81,0.0,0.0,0.0,70.8,63.66,0.0,0.0,0.0,0.0,0.0,13.694,0.0,0.0,60.69,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.75,0.0,22.18,0.0,0.0,0.0
2007-02-05,0.0,0.0,0.0,1190.816,0.0,0.0,0.0,0.0,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.02,601.2,517.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,79.87,0.0,0.0,0.0,0.0,12.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.694,0.0,0.0,60.69,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,0.0,22.18,0.0,0.0,0.0
2007-02-06,0.0,0.0,0.0,1202.168,0.0,0.0,0.0,0.0,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.04,601.2,970.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,79.87,0.0,0.0,0.0,0.0,18.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.541,0.0,0.0,60.69,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,0.0,22.18,0.0,0.0,0.0
2007-02-07,0.0,0.0,0.0,1236.224,0.0,0.0,0.0,8.78,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.02,601.2,891.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,79.87,0.0,0.0,0.0,0.0,18.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.7,0.0,0.0,27.388,0.0,0.0,60.69,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,501.9,468.0,0.0,22.18,0.0,0.0,0.0
2007-02-08,0.0,0.0,0.0,1213.52,0.0,0.0,0.0,8.78,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.02,601.2,926.8,79.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,91.28,0.0,0.0,0.0,0.0,24.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.32,0.0,0.0,20.541,0.0,0.0,52.02,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,717.0,243.75,0.0,11.09,0.0,0.0,0.0
2007-02-09,0.0,0.0,0.0,1315.688,0.0,0.0,0.0,8.78,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.02,601.2,883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,91.28,23.58,0.0,0.0,0.0,24.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.32,0.0,0.0,20.541,0.0,0.0,60.69,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,717.0,0.0,0.0,11.09,0.0,0.0,0.0
2007-02-10,0.0,0.0,0.0,2461.24,0.0,0.0,12.4,17.56,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.02,601.2,883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,102.69,0.0,0.0,0.0,0.0,31.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.19,0.0,0.0,27.388,0.0,0.0,60.69,0.0,0.0,43.1,0.0,0.0,0.0,0.0,0.0,0.0,430.2,0.0,0.0,11.09,0.0,0.0,0.0
2007-02-11,0.0,0.0,0.0,2518.0,0.0,0.0,0.0,17.56,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.35,601.2,883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,114.1,0.0,0.0,0.0,0.0,31.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.388,0.0,0.0,60.69,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-02-12,0.0,0.0,0.0,2518.0,0.0,0.0,0.0,17.56,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.35,601.2,883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,114.1,0.0,0.0,0.0,0.0,31.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.388,0.0,0.0,60.69,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-02-13,0.0,0.0,0.0,2381.896,0.0,0.0,0.0,26.34,34.89,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.68,601.2,883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,114.1,0.0,0.0,0.0,0.0,31.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.235,0.0,0.0,60.69,0.0,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-02-14,0.0,36.44,0.0,1576.604,0.0,0.0,0.0,35.12,34.89,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.68,601.2,883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.24,114.1,11.79,0.0,0.0,0.0,31.15,0.0,0.0,0.0,0.0,0.0,0.0,8.13,0.0,0.0,0.0,34.235,0.0,0.0,60.69,0.0,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.451,22.18,0.0,0.0,0.0
2007-02-15,0.0,36.44,0.0,1553.95,0.0,0.0,0.0,35.12,34.89,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.68,601.2,883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,114.1,11.79,0.0,0.0,0.0,37.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.235,0.0,0.0,60.69,0.0,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.812,22.18,0.0,0.0,0.0
2007-02-16,0.0,45.55,0.0,1406.504,0.0,0.0,0.0,35.12,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.68,601.2,883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,125.51,0.0,0.0,0.0,0.0,37.38,0.0,1728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.082,0.0,0.0,60.69,0.0,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-02-17,0.0,45.55,0.0,1395.152,0.0,0.0,0.0,35.12,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.02,601.2,883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,125.51,0.0,0.0,0.0,0.0,37.38,0.0,1728.0,0.0,0.0,0.0,0.0,0.0,0.0,443.82,0.0,47.929,0.0,0.0,60.69,0.0,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
2007-02-18,0.0,45.55,0.0,1633.344,9.37,0.0,0.0,35.12,0.0,40.92,0.0,0.0,0.0,171.8,0.0,0.0,0.0,52.02,601.2,883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.605,0.0,0.0,465.41,70.74,0.0,0.0,0.0,49.84,0.0,1676.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.929,134.94,0.0,60.69,0.0,0.0,10.7,0.0,0.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.0,0.0,0.0
