date,Plant ID,diversion_rate_kgM,withdrawal_rate_kgM,discharge_rate_kgM,consumption_rate_kgM,avg_intake_temp_C,max_intake_temp_C,avg_discharge_temp_C,max_discharge_temp_C,Nameplate Capacity (MW),max_withdrawal_rate_kgM,elc_mmbtu_in,elc_mwh_out,elc_in_kj,elc_out_kj,modeled_discharge_temp,R_combined,temp_limit
2016-01-31,6115.0,0.0,73316314598.4,73316314598.4,0.0,6.111111111111112,8.333333333333334,25.55555555555556,81.0,1242.0,83923200000.0,9139124.0,873846.0,9642686518171.16,3145845600000.0,25.808429944657547,0.07063636363636364,
2016-02-29,6115.0,0.0,67059547660.8,67059547660.8,0.0,4.444444444444445,6.111111111111112,25.55555555555556,80.0,1242.0,78508800000.0,9098880.0,869998.0,9600225087924.97,3131992800000.0,25.88472659960334,0.07063636363636364,
2016-03-31,6115.0,0.0,74015562700.8,74015562700.8,0.0,4.444444444444445,5.0,23.88888888888889,78.0,1242.0,83923200000.0,8093399.0,773858.0,8539342438452.5205,2785888800000.0,21.723145099918668,0.07063636363636364,
2016-04-30,6115.0,0.0,73545636096.0,73545636096.0,0.0,5.555555555555555,7.777777777777779,25.55555555555556,81.0,1242.0,81216000000.0,9426262.0,901301.0,9945645720984.76,3244683600000.0,25.808387664650667,0.07063636363636364,
2016-05-31,6115.0,0.0,75647365401.6,75647365401.6,0.0,7.222222222222222,12.222222222222223,27.77777777777778,88.0,1242.0,83923200000.0,9737078.0,931020.0,10273587573270.809,3351672000000.0,27.561615728209716,0.07063636363636364,
2016-06-30,6115.0,0.0,73996872191.99998,73996872191.99998,0.0,10.0,14.444444444444445,30.0,91.0,1242.0,81216000000.0,9410292.0,899774.0,9928795779601.406,3239186400000.0,30.095226447489765,0.07063636363636364,
2016-07-31,6115.0,0.0,76579920000.0,76579920000.0,0.0,12.222222222222223,18.88888888888889,31.666666666666668,96.0,1242.0,83923200000.0,9715513.0,928958.0,10250834349355.217,3344248800000.0,32.26943479055457,0.07063636363636364,
2016-08-31,6115.0,0.0,69586264051.2,69586264051.2,0.0,13.333333333333334,19.444444444444446,35.55555555555556,105.0,1242.0,83923200000.0,9687150.0,926246.0,10220908558030.48,3334485600000.0,35.33095257530928,0.07063636363636364,
2016-09-30,6115.0,0.0,74673563903.99998,74673563903.99998,0.0,14.444444444444445,18.333333333333336,34.44444444444444,99.0,1242.0,81216000000.0,9381918.0,897061.0,9898858382180.54,3229419600000.0,34.29752567354015,0.07063636363636364,
2016-10-31,6115.0,0.0,76696405401.6,76696405401.6,0.0,13.88888888888889,15.555555555555555,33.88888888888889,97.0,1242.0,83923200000.0,9709259.0,928360.0,10244235756154.748,3342096000000.0,33.89276917649128,0.07063636363636364,
2016-11-30,6115.0,0.0,73545636096.0,73545636096.0,0.0,10.555555555555555,12.222222222222223,30.55555555555556,98.0,1242.0,81216000000.0,9422194.0,900912.0,9941353575615.475,3243283200000.0,30.79964772068307,0.07063636363636364,
2016-12-31,6115.0,0.0,76579920000.0,76579920000.0,0.0,7.777777777777779,9.444444444444445,27.222222222222225,84.0,1242.0,83923200000.0,9724622.0,929829.0,10260445252051.582,3347384400000.0,27.843785707243452,0.07063636363636364,
2017-01-31,6115.0,0.0,73665938649.59999,73665938649.59999,0.0,6.111111111111112,7.777777777777779,26.666666666666668,82.0,1242.0,83923200000.0,9730472.0,930333.0,10266617584994.139,3349198800000.0,26.984013878646625,0.07063636363636364,
