date,Plant ID,diversion_rate_kgM,withdrawal_rate_kgM,discharge_rate_kgM,consumption_rate_kgM,avg_intake_temp_C,max_intake_temp_C,avg_discharge_temp_C,max_discharge_temp_C,Nameplate Capacity (MW),max_withdrawal_rate_kgM,elc_mmbtu_in,elc_mwh_out,elc_in_kj,elc_out_kj,modeled_discharge_temp,R_combined,temp_limit
2016-01-31,6000.0,0.0,121098324211.19998,121098324211.19998,0.0,5.555555555555555,10.555555555555555,17.5,73.0,2285.3,463459050722.304,17300837.0,1654236.0,18254107033997.652,5955249600000.0,16.855315004024266,0.5348181818181819,
2016-02-29,6000.0,0.0,121455861408.0,121455861408.0,0.0,5.0,7.5,16.666666666666668,66.5,2285.3,433558466804.736,16184392.0,1547486.0,17076146307151.23,5570949600000.0,15.53945451863522,0.5348181818181819,
2016-03-31,6000.0,0.0,104631249600.0,104631249600.0,0.0,7.222222222222223,9.166666666666668,18.333333333333336,71.0,2285.3,463459050722.304,14462253.0,1382822.0,15259118053927.314,4978159200000.0,18.154603587464447,0.5348181818181819,
2016-04-30,6000.0,0.0,75020112576.0,75020112576.0,0.0,7.5,11.944444444444446,16.38888888888889,72.0,2285.3,448508758763.52,8809200.0,842300.0,9294583821805.393,3032280000000.0,16.78750342136267,0.5348181818181819,
2016-05-31,6000.0,0.0,129255743174.4,129255743174.4,0.0,14.166666666666668,19.444444444444443,25.833333333333336,86.5,2285.3,463459050722.304,16929414.0,1618722.0,17862218757327.082,5827399200000.0,24.526011704806052,0.5348181818181819,
2016-06-30,6000.0,0.0,137059796736.0,137059796736.0,0.0,19.722222222222225,23.888888888888893,30.555555555555557,94.0,2285.3,448508758763.52,16085549.0,1538035.0,16971857092614.303,5536926000000.0,29.00474519537917,0.5348181818181819,
2016-07-31,6000.0,0.0,127103700556.79999,127103700556.79999,0.0,23.611111111111114,26.388888888888893,33.05555555555556,99.5,2285.3,463459050722.304,13390977.0,1280391.0,14128815123094.959,4609407600000.0,31.943975009676617,0.5348181818181819,
2016-08-31,6000.0,0.0,133898374598.40001,133898374598.40001,0.0,23.055555555555557,26.666666666666668,34.44444444444445,100.0,2285.3,463459050722.304,16016627.0,1531445.0,16899137514654.162,5513202000000.0,32.51653238707494,0.5348181818181819,
2016-09-30,6000.0,0.0,134969702976.0,134969702976.0,0.0,20.833333333333336,25.833333333333336,31.666666666666668,98.0,2285.3,448508758763.52,15900402.0,1520332.0,16776508558030.48,5473195200000.0,30.15110448279299,0.5348181818181819,
2016-10-31,6000.0,0.0,75452411808.0,75452411808.0,0.0,16.944444444444443,19.444444444444446,24.444444444444443,82.5,2285.3,463459050722.304,9005485.0,861068.0,9501684056271.982,3099844800000.0,26.384492456379203,0.5348181818181819,
2016-11-30,6000.0,0.0,57259878911.99999,57259878911.99999,0.0,-2.499999999999999,-1.1111111111111116,3.888888888888891,40.0,2285.3,448508758763.52,8065558.0,771196.0,8509967409144.197,2776305600000.0,8.641000973667577,0.5348181818181819,
2016-12-31,6000.0,0.0,64541388729.59999,64541388729.59999,0.0,-5.833333333333334,-4.166666666666667,-0.27777777777777857,34.5,2285.3,463459050722.304,8489483.0,811730.0,8957250527549.824,2922228000000.0,4.570254881016783,0.5348181818181819,
2017-01-31,6000.0,0.0,134746418534.4,134746418534.4,0.0,5.0,7.5,15.0,64.5,2285.3,463459050722.304,16466735.0,1574389.0,17374046307151.23,5667800400000.0,14.66591510339973,0.5348181818181819,
2017-02-28,6000.0,0.0,120725418240.0,120725418240.0,0.0,5.555555555555555,10.277777777777779,16.666666666666668,70.0,2285.3,418608174845.952,16221710.0,1550962.0,17115520515826.494,5583463200000.0,16.18353333771581,0.5348181818181819,
2017-03-31,6000.0,0.0,136199380895.99998,136199380895.99998,0.0,6.944444444444445,8.88888888888889,17.22222222222222,67.0,2285.3,463459050722.304,17935333.0,1714802.0,18923563540445.49,6173287200000.0,17.360110045607843,0.5348181818181819,
2017-04-30,6000.0,0.0,128214480960.0,128214480960.0,0.0,10.555555555555555,12.777777777777779,21.666666666666668,76.0,2285.3,448508758763.52,17207817.0,1645244.0,18155961664712.78,5922878400000.0,21.17107908933403,0.5348181818181819,
2017-05-31,6000.0,0.0,141506516217.59998,141506516217.59998,0.0,13.333333333333336,18.055555555555557,23.611111111111114,83.0,2285.3,463459050722.304,17735522.0,1695698.0,18712743024618.992,6104512800000.0,23.246679131579196,0.5348181818181819,
2017-06-30,6000.0,0.0,137351524608.0,137351524608.0,0.0,20.833333333333336,23.333333333333336,31.388888888888893,93.5,2285.3,448508758763.52,16602799.0,1587398.0,17517607385697.537,5714632800000.0,30.394272431099324,0.5348181818181819,
2017-07-31,6000.0,0.0,139868335353.6,139868335353.6,0.0,22.77777777777778,26.111111111111114,33.333333333333336,99.0,2285.3,463459050722.304,16882957.0,1614184.0,17813201992966.0,5811062400000.0,32.32510552797156,0.5348181818181819,
2017-08-31,6000.0,0.0,136240755033.59999,136240755033.59999,0.0,24.444444444444443,26.111111111111114,35.277777777777786,99.0,2285.3,463459050722.304,16697673.0,1596469.0,17617708909730.363,5747288400000.0,34.13841344490829,0.5348181818181819,
2017-09-30,6000.0,0.0,101747323583.99998,101747323583.99998,0.0,19.72222222222222,22.22222222222222,27.77777777777778,91.5,2285.3,448508758763.52,11614024.0,1110420.0,12253952637749.121,3997512000000.0,28.750656332107294,0.5348181818181819,
2017-10-31,6000.0,0.0,78091544678.4,78091544678.4,0.0,-1.3888888888888893,0.27777777777777857,3.0555555555555554,42.5,2285.3,463459050722.304,9294702.0,888669.0,9806836811254.396,3199208400000.0,8.02532720163357,0.5348181818181819,
2017-11-30,6000.0,0.0,97180710335.99998,97180710335.99998,0.0,8.61111111111111,11.11111111111111,14.722222222222223,68.5,2285.3,448508758763.52,9463000.0,904760.0,9984407971864.01,3257136000000.0,16.313075049786818,0.5348181818181819,
2017-12-31,6000.0,0.0,118042093036.79999,118042093036.79999,0.0,6.111111111111111,10.555555555555555,18.611111111111114,74.0,2285.3,463459050722.304,17874712.0,1709006.0,18859602344665.887,6152421600000.0,18.088299209034922,0.5348181818181819,
2018-01-31,6000.0,0.0,115692797329.92001,115692797329.92001,0.0,4.166666666666666,6.666666666666667,16.666666666666664,66.5,2285.3,463459050722.304,17949565.0,1716898.0,18938579718640.094,6180832800000.0,16.43569656742567,0.5348181818181819,
2018-02-28,6000.0,0.0,105821080243.2,105821080243.2,0.0,5.0,7.222222222222223,16.944444444444443,67.5,2285.3,418608174845.952,15831976.0,1514348.0,16704312309495.898,5451652800000.0,16.83111161636534,0.5348181818181819,
2018-03-31,6000.0,0.0,64759446380.16,64759446380.16,0.0,-6.388888888888889,-5.833333333333334,-0.8333333333333339,31.5,2285.3,463459050722.304,8491349.0,812208.0,8959219343493.553,2923948800000.0,3.980094527986185,0.5348181818181819,
2018-04-30,6000.0,0.0,63541473580.8,63541473580.8,0.0,-5.277777777777779,-3.6111111111111116,0.0,35.5,2285.3,448508758763.52,8221724.0,786418.0,8674738100820.633,2831104800000.0,4.954403773663281,0.5348181818181819,
2018-05-31,6000.0,0.0,138687628245.12,138687628245.12,0.0,13.333333333333336,18.333333333333336,21.94444444444445,84.5,2285.3,463459050722.304,13719206.0,1312259.0,14475129425556.857,4724132400000.0,21.155982748315537,0.5348181818181819,
2018-06-30,6000.0,0.0,131548860691.2,131548860691.2,0.0,18.888888888888893,22.77777777777778,30.0,92.5,2285.3,448508758763.52,16684166.0,1595861.0,17603457678780.773,5745099600000.0,28.918406226044663,0.5348181818181819,
2018-07-31,6000.0,0.0,143191047864.96,143191047864.96,0.0,21.111111111111114,25.000000000000004,31.666666666666668,96.0,2285.3,463459050722.304,16993864.0,1625484.0,17930219929660.023,5851742400000.0,30.496210857128577,0.5348181818181819,
2018-08-31,6000.0,0.0,143202327143.03998,143202327143.03998,0.0,24.444444444444443,26.944444444444446,35.0,99.5,2285.3,463459050722.304,16822920.0,1609133.0,17749856975381.008,5792878800000.0,33.73440617985103,0.5348181818181819,
2018-09-30,6000.0,0.0,138319148275.2,138319148275.2,0.0,19.72222222222222,25.555555555555557,30.0,97.0,2285.3,448508758763.52,16691934.0,1596604.0,17611653692848.77,5747774400000.0,29.265267351442517,0.5348181818181819,
2018-10-31,6000.0,0.0,139991979404.15997,139991979404.15997,0.0,17.22222222222222,22.22222222222222,27.77777777777778,89.5,2285.3,463459050722.304,17464114.0,1670464.0,18426380539273.152,6013670400000.0,27.087425167456818,0.5348181818181819,
