date,Plant ID,diversion_rate_kgM,withdrawal_rate_kgM,discharge_rate_kgM,consumption_rate_kgM,avg_intake_temp_C,max_intake_temp_C,avg_discharge_temp_C,max_discharge_temp_C,Nameplate Capacity (MW),max_withdrawal_rate_kgM,elc_mmbtu_in,elc_mwh_out,elc_in_kj,elc_out_kj,modeled_discharge_temp,R_combined,temp_limit
2016-01-31,3806.0,0.0,127951324876.79999,127951324876.79999,0.0,7.5,15.833333333333332,18.055555555555557,79.5,1695.0,443148815553.4081,13632129.0,1303449.0,14383254513481.83,4692416400000.0,17.023506688106487,0.4742727272727273,33.7
2016-02-29,3806.0,0.0,107666889811.20001,107666889811.20001,0.0,6.944444444444445,10.833333333333332,18.611111111111114,76.0,1695.0,414558569388.672,12758143.0,1219882.0,13461112192262.602,4391575200000.0,17.53657410456275,0.4742727272727273,33.7
2016-03-31,3806.0,0.0,122020304486.4,122020304486.4,0.0,13.055555555555557,17.77777777777778,23.88888888888889,83.0,1695.0,443148815553.4081,13592052.0,1299617.0,14340969284876.904,4678621200000.0,23.012610738730707,0.4742727272727273,33.7
2016-04-30,3806.0,0.0,117851238144.0,117851238144.0,0.0,16.38888888888889,25.555555555555557,27.5,95.5,1695.0,428853692471.04,13093757.0,1251972.0,13815218405627.2,4507099200000.0,26.320235206644803,0.4742727272727273,33.7
2016-05-31,3806.0,0.0,121896182073.6,121896182073.6,0.0,21.11111111111111,27.222222222222225,31.944444444444443,106.0,1695.0,443148815553.4081,13453509.0,1286370.0,14194792614302.463,4630932000000.0,30.976710459230045,0.4742727272727273,33.7
2016-06-30,3806.0,0.0,133336367999.99997,133336367999.99997,0.0,26.666666666666668,29.444444444444446,36.11111111111112,109.5,1695.0,428853692471.04,12837231.0,1227444.0,13544557913247.361,4418798400000.0,35.272654710543286,0.4742727272727273,33.7
2016-07-31,3806.0,0.0,147704832000.0,147704832000.0,0.0,30.0,34.44444444444444,39.16666666666667,110.5,1695.0,443148815553.4081,13092523.0,1251854.0,13813916412661.195,4506674400000.0,37.92330991576904,0.4742727272727273,33.7
2016-08-31,3806.0,0.0,145793984659.2,145793984659.2,0.0,30.0,33.333333333333336,39.72222222222222,111.0,1695.0,443148815553.4081,13059432.0,1248690.0,13779002110199.297,4495284000000.0,38.00686818693293,0.4742727272727273,33.7
2016-09-30,3806.0,0.0,139862966976.0,139862966976.0,0.0,26.666666666666668,30.55555555555556,35.55555555555556,104.0,1695.0,428853692471.04,12835139.0,1227244.0,13542350644783.12,4418078400000.0,34.86972571458453,0.4742727272727273,33.7
2016-10-31,3806.0,0.0,119141654803.20001,119141654803.20001,0.0,26.666666666666668,30.55555555555556,35.55555555555556,104.0,1695.0,443148815553.4081,10318206.0,986585.0,10886735521688.16,3551706000000.0,34.4080500836115,0.4742727272727273,33.7
2016-11-30,3806.0,0.0,115642569024.0,115642569024.0,0.0,21.944444444444443,27.5,31.111111111111114,96.5,1695.0,428853692471.04,10727666.0,1025736.0,11318756623681.125,3692649600000.0,30.236563030806057,0.4742727272727273,33.7
2016-12-31,3806.0,0.0,134006383756.8,134006383756.8,0.0,8.88888888888889,13.88888888888889,18.888888888888893,73.5,1695.0,443148815553.4081,13404406.0,1281675.0,14142984056271.982,4614030000000.0,17.830176912917217,0.4742727272727273,33.7
2017-01-31,3806.0,0.0,127554200294.39998,127554200294.39998,0.0,6.666666666666667,9.444444444444445,18.611111111111114,97.0,1695.0,443148815553.4081,13655322.0,1305589.0,14407725439624.854,4700120400000.0,16.236352354073745,0.4742727272727273,33.7
2017-02-28,3806.0,0.0,110431181952.0,110431181952.0,0.0,8.88888888888889,13.333333333333334,21.66666666666667,106.5,1695.0,400263446306.3041,12285228.0,1174594.0,12962139742086.752,4228538400000.0,18.833366702110467,0.4742727272727273,33.7
