date,Plant ID,diversion_rate_kgM,withdrawal_rate_kgM,discharge_rate_kgM,consumption_rate_kgM,avg_intake_temp_C,max_intake_temp_C,avg_discharge_temp_C,max_discharge_temp_C,Nameplate Capacity (MW),max_withdrawal_rate_kgM,elc_mmbtu_in,elc_mwh_out,elc_in_kj,elc_out_kj,modeled_discharge_temp,R_combined,temp_limit
2016-01-31,6110.0,0.0,54876373401.6,54876373401.6,0.0,3.888888888888889,12.222222222222223,15.555555555555555,82.0,883.3,60418426544.64,4818558.0,460731.0,5084058851113.716,1658631600000.0,17.311987626445937,0.10090909090909092,32.0
2016-02-29,6110.0,0.0,55250568000.0,55250568000.0,0.0,9.444444444444445,20.0,26.11111111111111,91.0,883.3,56520463541.76,6056803.0,579127.0,6390530715123.095,2084857200000.0,26.20266058237037,0.10090909090909092,32.0
2016-03-31,6110.0,0.0,60284887948.8,60284887948.8,0.0,10.555555555555555,19.444444444444446,27.222222222222225,91.0,883.3,60418426544.64,6585429.0,629672.0,6948283821805.393,2266819200000.0,27.254796332230597,0.10090909090909092,32.0
2016-04-30,6110.0,0.0,58103225855.99999,58103225855.99999,0.0,8.88888888888889,11.666666666666668,25.55555555555556,84.0,883.3,58469445043.200005,6304565.0,602817.0,6651944314185.229,2170141200000.0,25.476199150350716,0.10090909090909092,32.0
2016-05-31,6110.0,0.0,63828293299.2,63828293299.2,0.0,11.666666666666668,17.77777777777778,27.222222222222225,91.0,883.3,60418426544.64,6579572.0,629112.0,6942104103165.299,2264803200000.0,27.424827074425355,0.10090909090909092,32.0
2016-06-30,6110.0,0.0,53805600000.0,53805600000.0,0.0,18.333333333333336,21.666666666666668,30.0,98.0,883.3,58469445043.200005,4810526.0,459963.0,5075584290738.569,1655866800000.0,32.00074229854805,0.10090909090909092,32.0
2016-07-31,6110.0,0.0,60191565350.4,60191565350.4,0.0,23.88888888888889,26.666666666666668,33.333333333333336,103.0,883.3,60418426544.64,4104995.0,392503.0,4331178780773.7397,1413010800000.0,34.31441760882511,0.10090909090909092,32.0
2016-08-31,6110.0,0.0,65436765350.4,65436765350.4,0.0,25.0,27.222222222222225,37.22222222222222,106.0,883.3,60418426544.64,4961526.0,474401.0,5234904337631.888,1707843600000.0,36.590830477943605,0.10090909090909092,32.0
2016-09-30,6110.0,0.0,63303323903.99999,63303323903.99999,0.0,23.333333333333336,25.55555555555556,35.0,104.0,883.3,58469445043.200005,4690368.0,448474.0,4948805627198.124,1614506400000.0,34.659983738041184,0.10090909090909092,32.0
2016-10-31,6110.0,0.0,65448514598.4,65448514598.4,0.0,16.11111111111111,20.0,27.77777777777778,89.0,883.3,60418426544.64,4801249.0,459076.0,5065796131301.289,1652673600000.0,27.325497725853232,0.10090909090909092,32.0
2016-11-30,6110.0,0.0,63348480000.0,63348480000.0,0.0,12.222222222222223,15.555555555555555,22.22222222222222,79.0,883.3,58469445043.200005,4050946.0,387335.0,4274151699882.767,1394406000000.0,21.99777621040115,0.10090909090909092,32.0
2016-12-31,6110.0,0.0,62569445299.2,62569445299.2,0.0,9.444444444444445,12.222222222222223,18.88888888888889,71.0,883.3,60418426544.64,3670047.0,350915.0,3872265298944.9004,1263294000000.0,18.411098935492248,0.10090909090909092,32.0
2017-01-31,6110.0,0.0,22158074649.6,22158074649.6,0.0,7.222222222222222,20.55555555555556,11.11111111111111,80.0,883.3,60418426544.64,1395907.0,133463.0,1472820984759.6719,480466800000.0,16.852928177557384,0.10090909090909092,32.0
2017-02-28,6110.0,0.0,28625564620.8,28625564620.8,0.0,2.7777777777777777,7.222222222222222,3.888888888888889,71.0,883.3,54571482040.31999,502634.0,48057.0,530328956623.6811,173005200000.0,5.462079119424099,0.10090909090909092,32.0
2017-03-31,6110.0,0.0,59084282649.59999,59084282649.59999,0.0,8.88888888888889,18.333333333333336,25.0,88.0,883.3,60418426544.64,6451692.0,616848.0,6807177960140.68,2220652800000.0,25.58192189417389,0.10090909090909092,32.0
2017-04-30,6110.0,0.0,57494105855.99999,57494105855.99999,0.0,9.444444444444445,13.333333333333334,24.444444444444446,85.0,883.3,58469445043.200005,5734091.0,548238.0,6050037397420.867,1973656800000.0,24.6911088248385,0.10090909090909092,32.0
2017-05-31,6110.0,0.0,62242984051.2,62242984051.2,0.0,11.666666666666668,16.666666666666668,27.222222222222225,90.0,883.3,60418426544.64,6295244.0,601890.0,6642109730363.424,2166804000000.0,27.12831328027682,0.10090909090909092,32.0
2017-06-30,6110.0,0.0,62152818048.0,62152818048.0,0.0,19.444444444444446,23.333333333333336,35.0,103.0,883.3,58469445043.200005,6292222.0,601601.0,6638921219226.26,2165763600000.0,34.92108926142463,0.10090909090909092,32.0
2017-07-31,6110.0,0.0,65145384000.0,65145384000.0,0.0,22.22222222222222,26.11111111111111,38.333333333333336,107.0,883.3,60418426544.64,6396018.0,611525.0,6748436342321.22,2201490000000.0,37.23149393539223,0.10090909090909092,32.0
2017-08-31,6110.0,0.0,65401853299.2,65401853299.2,0.0,23.88888888888889,25.55555555555556,38.88888888888889,106.0,883.3,60418426544.64,6072109.0,580556.0,6406680070339.977,2090001600000.0,38.082179168119886,0.10090909090909092,32.0
2017-09-30,6110.0,0.0,63314694143.99999,63314694143.99999,0.0,21.666666666666668,24.444444444444446,37.22222222222222,104.0,883.3,58469445043.200005,6221696.0,594858.0,6564509261430.246,2141488800000.0,36.68901659337992,0.10090909090909092,32.0
2017-10-31,6110.0,0.0,65460096000.0,65460096000.0,0.0,17.22222222222222,21.666666666666668,32.77777777777778,99.0,883.3,60418426544.64,6549286.0,626179.0,6910149355216.881,2254244400000.0,32.51727243650886,0.10090909090909092,32.0
2017-11-30,6110.0,0.0,62626632191.99999,62626632191.99999,0.0,11.11111111111111,14.444444444444445,26.11111111111111,88.0,883.3,58469445043.200005,6045135.0,577977.0,6378219812426.729,2080717200000.0,25.867514897860595,0.10090909090909092,32.0
2017-12-31,6110.0,0.0,60319800000.0,60319800000.0,0.0,10.0,21.11111111111111,26.11111111111111,90.0,883.3,60418426544.64,6620962.0,633032.0,6985774677608.44,2278915200000.0,26.780109043775287,0.10090909090909092,32.0
2018-01-31,6110.0,0.0,61089040051.2,59410576051.2,0.0,8.88888888888889,17.77777777777778,26.11111111111111,91.0,883.3,60418426544.64,6629324.0,634103.0,6994597420867.526,2282770800000.0,10.950619612115169,0.10090909090909092,32.0
2018-02-28,6110.0,0.0,53482273689.59999,53482273689.59999,0.0,7.777777777777779,10.0,24.444444444444446,81.0,883.3,54571482040.31999,5922485.0,566493.0,6248811840562.72,2039374800000.0,24.70312531460656,0.10090909090909092,32.0
2018-03-31,6110.0,0.0,59737037299.2,59737037299.2,0.0,7.777777777777779,11.11111111111111,24.444444444444446,82.0,883.3,60418426544.64,6585603.0,629921.0,6948467409144.196,2267715600000.0,24.627601937917746,0.10090909090909092,32.0
2018-04-30,6110.0,0.0,58148381951.99999,58148381951.99999,0.0,7.777777777777779,12.222222222222223,25.0,84.0,883.3,58469445043.200005,6394931.0,611683.0,6747289449003.517,2202058800000.0,24.58677211700441,0.10090909090909092,32.0
2018-05-31,6110.0,0.0,62592775948.8,62592775948.8,0.0,9.444444444444445,13.88888888888889,23.88888888888889,87.0,883.3,60418426544.64,5730203.0,548101.0,6045935169988.276,1973163600000.0,23.43674994326826,0.10090909090909092,32.0
2018-06-30,6110.0,0.0,60708960000.0,60708960000.0,0.0,15.555555555555555,20.0,31.666666666666668,99.0,883.3,58469445043.200005,6153700.0,588609.0,6492766705744.432,2118992400000.0,31.048252111482597,0.10090909090909092,32.0
2018-07-31,6110.0,0.0,63175538649.59999,63175538649.59999,0.0,21.11111111111111,26.11111111111111,36.66666666666667,107.0,883.3,60418426544.64,6016577.0,575493.0,6348088276670.575,2071774800000.0,35.667177215149295,0.10090909090909092,32.0
2018-08-31,6110.0,0.0,63688309401.6,63688309401.6,0.0,23.88888888888889,26.666666666666668,38.333333333333336,105.0,883.3,60418426544.64,5506829.0,526735.0,5810253341148.887,1896246000000.0,37.10444229333706,0.10090909090909092,32.0
2018-09-30,6110.0,0.0,21138738048.0,21138738048.0,0.0,18.333333333333336,29.444444444444446,22.77777777777778,104.0,883.3,58469445043.200005,1472684.0,140864.0,1553828370457.21,507110400000.0,28.981480927219813,0.10090909090909092,32.0
2018-10-31,6110.0,0.0,56345029401.6,56345029401.6,0.0,15.0,17.77777777777778,26.11111111111111,91.0,883.3,60418426544.64,4775882.0,456819.0,5039031418522.86,1644548400000.0,27.95512087478594,0.10090909090909092,32.0
2018-11-30,6110.0,0.0,60032105855.99999,60032105855.99999,0.0,9.444444444444445,13.88888888888889,26.11111111111111,84.0,883.3,58469445043.200005,6423963.0,614460.0,6777921101992.967,2212056000000.0,25.799910983913904,0.10090909090909092,32.0
2018-12-31,6110.0,0.0,59177437401.6,59177437401.6,0.0,8.333333333333334,10.555555555555555,25.0,81.0,883.3,60418426544.64,6633475.0,634500.0,6998977139507.62,2284200000000.0,25.466137598747046,0.10090909090909092,32.0
