date,Plant ID,diversion_rate_kgM,withdrawal_rate_kgM,discharge_rate_kgM,consumption_rate_kgM,avg_intake_temp_C,max_intake_temp_C,avg_discharge_temp_C,max_discharge_temp_C,Nameplate Capacity (MW),max_withdrawal_rate_kgM,elc_mmbtu_in,elc_mwh_out,elc_in_kj,elc_out_kj,modeled_discharge_temp,R_combined,temp_limit
2016-01-31,3265.0,0.0,92764732915.2,92764732915.2,0.0,14.25925925925926,16.11111111111111,23.333333333333332,77.0,2666.7,356505753600.0,19906731.0,1903401.0,21003584876905.04,6852243600000.0,25.341263934791602,0.6962727272727273,32.2
2016-02-29,3265.0,0.0,77425692595.2,77425692595.2,0.0,11.481481481481481,12.222222222222223,21.666666666666668,73.0,2666.7,333505382400.0,19007676.0,1817437.0,20054992262602.58,6542773200000.0,24.159319583898935,0.6962727272727273,32.2
2016-03-31,3265.0,0.0,86277525504.0,86277525504.0,0.0,11.666666666666666,12.77777777777778,20.925925925925927,72.0,2666.7,356505753600.0,15239236.0,1457114.0,16078912543962.484,5245610400000.0,20.788177916272744,0.6962727272727273,32.2
2016-04-30,3265.0,0.0,93621364992.0,93621364992.0,0.0,14.25925925925926,15.925925925925926,23.148148148148152,75.66666666666667,2666.7,345005568000.0,17696221.0,1692041.0,18671276553341.15,6091347600000.0,24.020540875602197,0.6962727272727273,32.2
2016-05-31,3265.0,0.0,102637681958.39998,102637681958.39998,0.0,17.40740740740741,18.88888888888889,25.0,81.33333333333333,2666.7,356505753600.0,16692195.0,1596040.0,17611929073856.977,5745744000000.0,25.806026898357768,0.6962727272727273,32.2
2016-06-30,3265.0,0.0,108161519616.0,108161519616.0,0.0,21.11111111111111,22.777777777777782,28.703703703703706,85.66666666666667,2666.7,345005568000.0,19509977.0,1865465.0,20584969871043.375,6715674000000.0,30.426162510876235,0.6962727272727273,32.2
2016-07-31,3265.0,0.0,122217132364.8,122217132364.8,0.0,25.55555555555556,27.222222222222225,32.03703703703704,93.66666666666667,2666.7,356505753600.0,19978404.0,1910254.0,21079207033997.652,6876914400000.0,33.99725703653537,0.6962727272727273,32.2
2016-08-31,3265.0,0.0,122666121484.79999,122666121484.79999,0.0,28.703703703703706,29.444444444444446,35.18518518518519,98.0,2666.7,356505753600.0,19736205.0,1887096.0,20823662954279.016,6793545600000.0,37.01254172989793,0.6962727272727273,32.2
2016-09-30,3265.0,0.0,117670613760.0,117670613760.0,0.0,29.444444444444446,29.444444444444446,36.2962962962963,98.33333333333333,2666.7,345005568000.0,19014547.0,1818094.0,20062241852286.05,6545138400000.0,37.78930803511842,0.6962727272727273,32.2
2016-10-31,3265.0,0.0,117904542912.0,117904542912.0,0.0,26.11111111111111,28.88888888888889,33.51851851851852,96.66666666666667,2666.7,356505753600.0,19868327.0,1899729.0,20963064830011.723,6839024400000.0,34.81337073691322,0.6962727272727273,32.2
2016-11-30,3265.0,0.0,106374821760.0,106374821760.0,0.0,21.666666666666668,23.88888888888889,29.259259259259263,89.0,2666.7,345005568000.0,14545345.0,1390767.0,15346788393903.87,5006761200000.0,28.7279958608961,0.6962727272727273,32.2
2016-12-31,3265.0,0.0,101204049907.2,101204049907.2,0.0,16.666666666666668,18.88888888888889,25.18518518518519,83.0,2666.7,356505753600.0,20285998.0,1939665.0,21403749355216.883,6982794000000.0,27.018082688357662,0.6962727272727273,32.2
2017-01-31,3265.0,0.0,94165523020.8,94165523020.8,0.0,13.888888888888891,14.814814814814815,25.185185185185187,80.0,2666.7,356505753600.0,20372759.0,1947845.0,21495290855803.05,7012242000000.0,25.061937690644577,0.6962727272727273,32.2
2017-02-28,3265.0,0.0,80091970560.0,80091970560.0,0.0,13.333333333333334,13.888888888888891,24.259259259259256,79.33333333333333,2666.7,322005196800.0,16667143.0,1593550.0,17585496717467.76,5736780000000.0,24.080301444927912,0.6962727272727273,32.2
2017-03-31,3265.0,0.0,99755479526.40001,99755479526.40001,0.0,14.25925925925926,14.444444444444445,25.0,79.66666666666667,2666.7,356505753600.0,20304137.0,1941284.0,21422887807737.395,6988622400000.0,24.770683120144337,0.6962727272727273,32.2
2017-04-30,3265.0,0.0,98567690111.99998,98567690111.99998,0.0,15.555555555555555,17.22222222222222,26.296296296296294,81.66666666666667,2666.7,345005568000.0,19655075.0,1879227.0,20738062719812.43,6765217200000.0,25.853579596880145,0.6962727272727273,32.2
2017-05-31,3265.0,0.0,103385046028.8,103385046028.8,0.0,18.88888888888889,20.55555555555556,29.074074074074076,87.0,2666.7,356505753600.0,20232931.0,1934476.0,21347758382180.54,6964113600000.0,28.995716233516937,0.6962727272727273,32.2
2017-06-30,3265.0,0.0,116192861567.99998,116192861567.99998,0.0,22.222222222222218,23.88888888888889,31.2962962962963,91.0,2666.7,345005568000.0,19467720.0,1861314.0,20540384525205.156,6700730400000.0,30.874877703323488,0.6962727272727273,32.2
2017-07-31,3265.0,0.0,123213076953.59999,123213076953.59999,0.0,25.925925925925927,27.222222222222225,34.44444444444445,97.0,2666.7,356505753600.0,19621397.0,1876007.0,20702529073856.977,6753625200000.0,34.149997875797304,0.6962727272727273,32.2
2017-08-31,3265.0,0.0,123624860121.59999,123624860121.59999,0.0,28.333333333333332,28.88888888888889,37.22222222222222,100.0,2666.7,356505753600.0,19759698.0,1889230.0,20848450410316.53,6801228000000.0,36.58778575081228,0.6962727272727273,32.2
2017-09-30,3265.0,0.0,119074351103.99998,119074351103.99998,0.0,26.666666666666668,28.88888888888889,35.370370370370374,99.66666666666667,2666.7,345005568000.0,19223751.0,1837988.0,20282972919109.027,6616756800000.0,35.00412514052966,0.6962727272727273,32.2
2017-10-31,3265.0,0.0,116815667366.39998,116815667366.39998,0.0,25.185185185185187,26.11111111111111,33.7037037037037,96.33333333333333,2666.7,356505753600.0,18549086.0,1773483.0,19571134114888.63,6384538800000.0,33.38558839133569,0.6962727272727273,32.2
2017-11-30,3265.0,0.0,97790019840.0,97790019840.0,0.0,20.370370370370374,22.40740740740741,27.22222222222223,88.66666666666667,2666.7,345005568000.0,13827918.0,1322091.0,14589831418522.861,4759527600000.0,27.67294542332248,0.6962727272727273,32.2
2017-12-31,3265.0,0.0,103242768230.40001,103242768230.40001,0.0,16.11111111111111,18.14814814814815,26.296296296296294,83.0,2666.7,356505753600.0,20314230.0,1942249.0,21433536928487.69,6992096400000.0,26.272533357431968,0.6962727272727273,32.2
2018-01-31,3265.0,0.0,90721874380.8,90721874380.8,0.0,11.666666666666666,13.888888888888891,23.703703703703706,77.0,2666.7,356505753600.0,20352566.0,1946748.0,21473985228604.926,7008292800000.0,23.249927482038753,0.6962727272727273,32.2
2018-02-28,3265.0,0.0,71892814694.40001,71892814694.40001,0.0,11.111111111111109,11.666666666666666,24.62962962962963,78.0,2666.7,322005196800.0,18379210.0,1757994.0,19391898007034.0,6328778400000.0,24.310840846506558,0.6962727272727273,32.2
2018-03-31,3265.0,0.0,78738480652.8,78738480652.8,0.0,12.77777777777778,13.333333333333334,26.296296296296294,80.33333333333333,2666.7,356505753600.0,20262980.0,1938179.0,21379463071512.31,6977444400000.0,26.065176344221083,0.6962727272727273,32.2
