date,Plant ID,diversion_rate_kgM,withdrawal_rate_kgM,discharge_rate_kgM,consumption_rate_kgM,avg_intake_temp_C,max_intake_temp_C,avg_discharge_temp_C,max_discharge_temp_C,Nameplate Capacity (MW),Plant Name,State,max_withdrawal_rate_kgM,elc_mmbtu_in,elc_mwh_out
2016-01-01,6152,0.0,164982772569.59998,185733958694.4,0.0,8.88888888888889,12.77777777777778,9.444444444444445,56.0,2441.0,Sequoyah,TN,179597915604.86398,8968065.0,841395.0
2016-02-01,6152,0.0,172710724032.0,188382964723.2,0.0,7.777777777777779,8.88888888888889,8.333333333333334,49.0,2441.0,Sequoyah,TN,168010953307.77597,9517984.0,910071.0
2016-03-01,6152,0.0,192375976435.2,205269936883.2,0.0,11.666666666666668,15.0,13.88888888888889,63.0,2441.0,Sequoyah,TN,179597915604.86398,17974993.0,1718696.0
2016-04-01,6152,0.0,186187030272.0,195607761408.0,0.0,17.77777777777778,22.77777777777778,18.88888888888889,75.0,2441.0,Sequoyah,TN,173804434456.32,17300304.0,1654185.0
2016-05-01,6152,0.0,192449828851.2,208754763840.0,0.0,22.77777777777778,27.222222222222225,23.88888888888889,82.0,2441.0,Sequoyah,TN,179597915604.86398,16062864.0,1535866.0
2016-06-01,6152,0.0,186600419712.0,204266361600.0,0.0,27.77777777777778,29.444444444444446,28.333333333333336,86.0,2441.0,Sequoyah,TN,173804434456.32,16998744.0,1625351.0
2016-07-01,6152,0.0,192857359910.4,209935898956.8,0.0,29.444444444444446,30.55555555555556,30.0,87.0,2441.0,Sequoyah,TN,179597915604.86398,17314089.0,1655503.0
2016-08-01,6152,0.0,193024199232.0,209166658905.59995,0.0,28.88888888888889,30.0,30.0,86.0,2441.0,Sequoyah,TN,179597915604.86398,17200541.0,1644646.0
2016-09-01,6152,0.0,186441073920.0,203875062912.0,0.0,27.222222222222225,28.333333333333336,28.88888888888889,85.0,2441.0,Sequoyah,TN,173804434456.32,16796278.0,1605992.0
2016-10-01,6152,0.0,192598037222.4,209743882675.2,0.0,22.77777777777778,25.0,24.444444444444446,80.0,2441.0,Sequoyah,TN,179597915604.86398,17663455.0,1688908.0
2016-11-01,6152,0.0,179206839936.0,193566316032.0,0.0,17.22222222222222,21.11111111111111,20.55555555555556,76.0,2441.0,Sequoyah,TN,173804434456.32,15839878.0,1514545.0
2016-12-01,6152,0.0,129567182169.6,141970024051.19998,0.0,11.11111111111111,14.444444444444445,11.666666666666668,61.0,2441.0,Sequoyah,TN,179597915604.86398,8973043.0,847450.0
2017-01-01,6152,0.0,170115851174.4,170115851174.4,0.0,8.88888888888889,11.11111111111111,10.555555555555555,57.0,2441.0,Sequoyah,TN,179597915604.86398,13596918.0,1300005.0
2017-02-01,6152,0.0,145398384230.40002,145398384230.40002,0.0,10.0,12.222222222222223,12.77777777777778,61.0,2441.0,Sequoyah,TN,162217472159.232,16485823.0,1576214.0
2017-03-01,6152,0.0,163036257868.8,163036257868.8,0.0,12.77777777777778,16.666666666666668,15.0,65.0,2441.0,Sequoyah,TN,179597915604.86398,17968530.0,1717976.0
2017-04-01,6152,0.0,184304768256.0,184304768256.0,0.0,18.333333333333336,22.22222222222222,19.444444444444446,72.0,2441.0,Sequoyah,TN,173804434456.32,16079769.0,1537391.0
2017-05-01,6152,0.0,144048969561.6,144048969561.6,0.0,21.11111111111111,22.77777777777778,21.666666666666668,74.0,2441.0,Sequoyah,TN,179597915604.86398,8970166.0,848472.0
2017-06-01,6152,0.0,186673351680.0,186673351680.0,0.0,24.444444444444446,27.222222222222225,25.55555555555556,81.0,2441.0,Sequoyah,TN,173804434456.32,15237485.0,1456860.0
2017-07-01,6152,0.0,192875487321.6,192875487321.6,0.0,27.77777777777778,30.0,28.88888888888889,86.0,2441.0,Sequoyah,TN,179597915604.86398,17525105.0,1675580.0
2017-08-01,6152,0.0,192892104115.2,192892104115.2,0.0,27.77777777777778,28.333333333333336,29.444444444444446,86.0,2441.0,Sequoyah,TN,179597915604.86398,17416225.0,1665170.0
2017-09-01,6152,0.0,186472098432.0,186472098432.0,0.0,24.444444444444446,26.11111111111111,25.55555555555556,81.0,2441.0,Sequoyah,TN,173804434456.32,17054172.0,1630554.0
2017-10-01,6152,0.0,190585055347.2,190585055347.2,0.0,22.22222222222222,23.88888888888889,23.333333333333336,79.0,2441.0,Sequoyah,TN,179597915604.86398,15127946.0,1446387.0
2017-11-01,6152,0.0,186215943168.0,186215943168.0,0.0,15.555555555555555,18.333333333333336,16.666666666666668,68.0,2441.0,Sequoyah,TN,173804434456.32,17407754.0,1664360.0
2017-12-01,6152,0.0,191302598707.2,191302598707.2,0.0,10.555555555555555,12.77777777777778,12.222222222222223,61.0,2441.0,Sequoyah,TN,179597915604.86398,18014069.0,1722330.0
