date,Plant ID,diversion_rate_kgM,withdrawal_rate_kgM,discharge_rate_kgM,consumption_rate_kgM,avg_intake_temp_C,max_intake_temp_C,avg_discharge_temp_C,max_discharge_temp_C,Nameplate Capacity (MW),Plant Name,State,max_withdrawal_rate_kgM,elc_mmbtu_in,elc_mwh_out
2016-01-01,621,0.0,47729137996.8,0.0,47729137996.8,-17.77777777777778,-17.77777777777778,-17.77777777777778,0.0,1637.2,Turkey Point,FL,806169223367.424,6854.0,189787.436
2016-01-01,621,0.0,623666868.4799999,0.0,623666868.4799999,-17.77777777777778,-17.77777777777778,-17.77777777777778,0.0,1637.2,Turkey Point,FL,806169223367.424,6854.0,189787.436
2016-01-01,621,0.0,226254244872.96,0.0,226254244872.96,-17.77777777777778,-17.77777777777778,-17.77777777777778,0.0,1637.2,Turkey Point,FL,806169223367.424,6854.0,189787.436
2016-02-01,621,0.0,44649838771.2,0.0,44649838771.2,-17.77777777777778,-17.77777777777778,-17.77777777777778,0.0,1637.2,Turkey Point,FL,754158305730.816,3591.0,173205.027
2016-02-01,621,0.0,614598289.92,0.0,614598289.92,-17.77777777777778,-17.77777777777778,-17.77777777777778,0.0,1637.2,Turkey Point,FL,754158305730.816,3591.0,173205.027
2016-02-01,621,0.0,211657196816.63995,0.0,211657196816.63995,-17.77777777777778,-17.77777777777778,-17.77777777777778,0.0,1637.2,Turkey Point,FL,754158305730.816,3591.0,173205.027
2016-03-01,621,0.0,47729137996.8,0.0,47729137996.8,-17.77777777777778,-17.77777777777778,-17.77777777777778,0.0,1637.2,Turkey Point,FL,806169223367.424,6247.0,146042.12
2016-03-01,621,0.0,518964284.16,0.0,518964284.16,-17.77777777777778,-17.77777777777778,-17.77777777777778,0.0,1637.2,Turkey Point,FL,806169223367.424,6247.0,146042.12
2016-03-01,621,0.0,215215222129.92,0.0,215215222129.92,-17.77777777777778,-17.77777777777778,-17.77777777777778,0.0,1637.2,Turkey Point,FL,806169223367.424,6247.0,146042.12
2016-04-01,621,0.0,46189488384.0,0.0,46189488384.0,-17.77777777777778,-17.77777777777778,-17.77777777777778,0.0,1637.2,Turkey Point,FL,780163764549.12,745.0,218451.341
2016-04-01,621,0.0,678316032.0,0.0,678316032.0,-17.77777777777778,-17.77777777777778,-17.77777777777778,0.0,1637.2,Turkey Point,FL,780163764549.12,745.0,218451.341
2016-04-01,621,0.0,116517898828.8,0.0,116517898828.8,-17.77777777777778,-17.77777777777778,-17.77777777777778,0.0,1637.2,Turkey Point,FL,780163764549.12,745.0,218451.341
2016-05-01,621,0.0,47729137996.8,0.0,47729137996.8,-17.77777777777778,-17.77777777777778,-17.77777777777778,0.0,1637.2,Turkey Point,FL,806169223367.424,0.0,208775.0
2016-05-01,621,0.0,678720487.68,0.0,678720487.68,-17.77777777777778,-17.77777777777778,-17.77777777777778,0.0,1637.2,Turkey Point,FL,806169223367.424,0.0,208775.0
2016-05-01,621,0.0,226254244872.96,0.0,226254244872.96,-17.77777777777778,-17.77777777777778,-17.77777777777778,0.0,1637.2,Turkey Point,FL,806169223367.424,0.0,208775.0
