modeled_air_temps,simID,mean,modeled_stream_temps,flow_rate,derate
5.788040662449552,0,2.0,7.9685649320618825,,0.0
13.487522897518861,0,2.0,14.185589703565913,,0.0
5.591934406832231,0,2.0,7.8102169533540895,,0.0
17.741762905186995,0,2.0,17.620718807589128,,0.0
7.975214277350997,0,2.0,9.7346203794643,,0.0
25.660922744916384,0,2.0,24.015124481888904,,0.0
13.836676846315452,0,2.0,14.467517589424244,,0.0
26.412648888591264,0,2.0,24.62211335645598,,0.0
10.378959317598104,0,2.0,11.675548613771955,,0.0
10.481915486550017,0,2.0,11.758681613266099,,0.0
22.93407994580248,0,2.0,21.813307695706538,,0.0
5.133176753519398,0,2.0,7.439788448204448,,0.0
21.20172352125151,0,2.0,20.414498986797216,,0.0
23.693134510362437,0,2.0,22.426213977806682,,0.0
-1.7138760649541283,0,2.0,1.9110664270849056,,0.0
9.059064618810694,0,2.0,10.609786295266609,,0.0
24.73983723263655,0,2.0,23.27138467293983,,0.0
9.087380846885225,0,2.0,10.632650519898895,,0.0
23.519942471841357,0,2.0,22.286368315353105,,0.0
8.858013460101628,0,2.0,10.447445504565039,,0.0
-1.7542804820862656,0,2.0,1.8784414719879843,,0.0
15.852967477671909,0,2.0,16.095591844157784,,0.0
9.240235819877578,0,2.0,10.756074813186128,,0.0
10.18396151222066,0,2.0,11.518095664416641,,0.0
2.8021735544349227,0,2.0,5.55759634895443,,0.0
6.031017594115412,0,2.0,8.164759112001711,,0.0
18.160893007251172,0,2.0,17.95914964585348,,0.0
6.9616809456362025,0,2.0,8.91623264407664,,0.0
9.400993685265222,0,2.0,10.885880376835189,,0.0
16.144669175832412,0,2.0,16.331129329404973,,0.0
6.1800588086737465,0,2.0,8.285103947484778,,0.0
18.960301707752286,0,2.0,18.604640282994556,,0.0
17.81790388792316,0,2.0,17.682199613875206,,0.0
24.516154172589047,0,2.0,23.090769524696864,,0.0
-4.051148336155654,0,2.0,0.023812302174444078,,0.0
3.529202705859433,0,2.0,6.144643387445461,,0.0
17.91708099579766,0,2.0,17.762281172296564,,0.0
15.363438079806782,0,2.0,15.700316382770925,,0.0
19.72096939799244,0,2.0,19.218849099733674,,0.0
11.289796152649894,0,2.0,12.4110130246804,,0.0
-4.819239659180811,0,2.0,-0.5963908019089201,,0.0
0.7474383361433876,0,2.0,3.8984796238302213,,0.0
19.50290929790129,0,2.0,19.042774267354883,,0.0
-11.245230409234205,0,2.0,-5.785121998998057,,0.0
12.599571353342935,0,2.0,13.468604252142594,,0.0
5.161066021148991,0,2.0,7.4623079193089525,,0.0
21.986617513636,0,2.0,21.048269576127648,,0.0
9.10997941479419,0,2.0,10.650897962025669,,0.0
5.481615848336459,0,2.0,7.721139117989923,,0.0
14.880031605402767,0,2.0,15.309984937834727,,0.0
2.878899848462879,0,2.0,5.619549770760489,,0.0
-2.1539504926841833,0,2.0,1.5557238813171403,,0.0
30.665023832635654,0,2.0,28.055736496000645,,0.0
31.023994194815735,0,2.0,28.345590744088177,,0.0
9.724145083739739,0,2.0,11.146812240553444,,0.0
24.575615253422576,0,2.0,23.138781975559947,,0.0
7.663208665277928,0,2.0,9.482688293658393,,0.0
3.610866164669755,0,2.0,6.210583372869156,,0.0
15.071973281425588,0,2.0,15.464970184645566,,0.0
2.7987385688196156,0,2.0,5.554822735092078,,0.0
1.0642117841264849,0,2.0,4.1542615469439035,,0.0
-1.412936181799962,0,2.0,2.154063378202118,,0.0
13.573414287868502,0,2.0,14.254943575054888,,0.0
5.151360260267233,0,2.0,7.454470904560955,,0.0
13.670962583003124,0,2.0,14.33370993216234,,0.0
13.580435668332028,0,2.0,14.260613059695437,,0.0
21.74918583484468,0,2.0,20.85655296668318,,0.0
29.476279847177082,0,2.0,27.09587314688989,,0.0
21.01677775824798,0,2.0,20.265162660681607,,0.0
14.130938917868669,0,2.0,14.705122474052434,,0.0
-7.50329540991868,0,2.0,-2.763658753308378,,0.0
21.47510675180607,0,2.0,20.635245040178585,,0.0
17.31950017023048,0,2.0,17.27975849322533,,0.0
18.10371357115801,0,2.0,17.912979532103147,,0.0
23.54045648839649,0,2.0,22.302932565414675,,0.0
16.59186618186258,0,2.0,16.69222307302954,,0.0
15.082438887570218,0,2.0,15.473420744133008,,0.0
14.723648527988967,0,2.0,15.183711840963703,,0.0
-11.146134832900414,0,2.0,-5.70510627404352,,0.0
4.189192740748918,0,2.0,6.677559013533244,,0.0
0.4414753744887747,0,2.0,3.6514267371951314,,0.0
0.1377252761289629,0,2.0,3.4061606493991983,,0.0
-10.93074840465721,0,2.0,-5.531190325028837,,0.0
11.639615293865027,0,2.0,12.693478026882097,,0.0
24.35309651056657,0,2.0,22.959106967004352,,0.0
20.228876288478318,0,2.0,19.6289636533313,,0.0
12.131014934009293,0,2.0,13.09026363430516,,0.0
-9.318483651213311,0,2.0,-4.229350850066618,,0.0
20.084087744675877,0,2.0,19.512052679844047,,0.0
9.567550355404546,0,2.0,11.020368244006178,,0.0
9.61015462692309,0,2.0,11.054769493767656,,0.0
20.260117266314538,0,2.0,19.654189496727515,,0.0
13.068684673105079,0,2.0,13.847394544861217,,0.0
30.47849601122074,0,2.0,27.905122720826352,,0.0
-2.503470895491679,0,2.0,1.2735000984629017,,0.0
24.006924858795802,0,2.0,22.679587167030174,,0.0
9.273524529152748,0,2.0,10.78295411803503,,0.0
8.228646572738189,0,2.0,9.93925684854333,,0.0
18.703918064998724,0,2.0,18.3976207186468,,0.0
12.532660526164344,0,2.0,13.414576428277194,,0.0
2.6846171787621973,0,2.0,5.462674264937311,,0.0
-2.638634969344883,0,2.0,1.16436050053834,,0.0
6.295700529140831,0,2.0,8.378480023799177,,0.0
-7.315869757927862,0,2.0,-2.612320015758616,,0.0
13.602539667161052,0,2.0,14.27846115701858,,0.0
16.379942067245686,0,2.0,16.521102804155973,,0.0
12.773230032226115,0,2.0,13.60882670807423,,0.0
18.988146205381547,0,2.0,18.62712360410967,,0.0
1.8056997861741504,0,2.0,4.752983530547763,,0.0
10.137576119816393,0,2.0,11.480641310369332,,0.0
7.129326944242785,0,2.0,9.051600100531495,,0.0
26.33897562734823,0,2.0,24.562625136837884,,0.0
18.561655713806395,0,2.0,18.28274954492207,,0.0
18.912298324341542,0,2.0,18.56587946575138,,0.0
15.12327883838553,0,2.0,15.5063973753056,,0.0
21.500343879317633,0,2.0,20.655623013931983,,0.0
20.923498746551168,0,2.0,20.18984357964794,,0.0
20.255937827358807,0,2.0,19.650814766489106,,0.0
25.594956672460015,0,2.0,23.96185950977531,,0.0
15.981404993591,0,2.0,16.19930001487379,,0.0
-2.6207363593681556,0,2.0,1.1788129141167452,,0.0
19.804190908105944,0,2.0,19.286047149433827,,0.0
9.099787672363561,0,2.0,10.642668536562823,,0.0
21.6380357792653,0,2.0,20.766803730592525,,0.0
-0.8709027857032758,0,2.0,2.5917337237698703,,0.0
8.667274292240482,0,2.0,10.293431235126551,,0.0
10.528629867873402,0,2.0,11.796401612742187,,0.0
6.999109935558513,0,2.0,8.946455060391793,,0.0
6.591124031751775,0,2.0,8.617022717676853,,0.0
-0.572452049319061,0,2.0,2.832720788162724,,0.0
4.472360673009139,0,2.0,6.9062058232289525,,0.0
22.496986081460406,0,2.0,21.46037183597952,,0.0
1.591017666250039,0,2.0,4.579636282405799,,0.0
18.94531790704226,0,2.0,18.5925414616269,,0.0
22.04461513017651,0,2.0,21.095100337951894,,0.0
12.908971823741673,0,2.0,13.71843278996591,,0.0
7.4073412707531565,0,2.0,9.276085579162178,,0.0
20.58191108681084,0,2.0,19.914025170382317,,0.0
16.514548564795472,0,2.0,16.62979218145731,,0.0
13.784462629193294,0,2.0,14.425356691929785,,0.0
7.727001822941657,0,2.0,9.534198723754773,,0.0
19.98900804545984,0,2.0,19.435279615468254,,0.0
7.78251048843761,0,2.0,9.57901975689511,,0.0
32.94944553723686,0,2.0,29.900315896597096,,0.0
10.714455346538806,0,2.0,11.946448274162794,,0.0
8.463048285302644,0,2.0,10.128526881125342,,0.0
7.028568799016884,0,2.0,8.97024191751666,,0.0
27.593893133800897,0,2.0,25.575920964481295,,0.0
21.191633491018454,0,2.0,20.4063516898766,,0.0
21.132760825276875,0,2.0,20.358814360728314,,0.0
11.599960293955085,0,2.0,12.661458196297751,,0.0
9.618802197729524,0,2.0,11.061752062241165,,0.0
