modeled_air_temps,simID,mean,modeled_stream_temps,flow_rate,derate
26.57679243141254,0,1.3,15.12230848639026,,0.0
17.3160846758538,0,1.3,11.661913549040717,,0.0
29.266771971822095,0,1.3,16.127457534271585,,0.0
16.507130339914223,0,1.3,11.359636275799694,,0.0
4.077756269713371,0,1.3,6.715224180932578,,0.0
7.160335766483322,0,1.3,7.867073776682688,,0.0
5.578502138259409,0,1.3,7.275999182459621,,0.0
19.08738254146826,0,1.3,12.323784145597568,,0.0
14.959714625580869,0,1.3,10.78142242377093,,0.0
18.089348300051206,0,1.3,11.950854481098865,,0.0
3.8965622068625176,0,1.3,6.647518446736342,,0.0
13.494573322348078,0,1.3,10.233951573590478,,0.0
3.080102519285038,0,1.3,6.3424366922940605,,0.0
-3.3725657303725978,0,1.3,3.9313055851593415,,0.0
4.291445170902317,0,1.3,6.795072072838914,,0.0
14.096797848244595,0,1.3,10.458981318137718,,0.0
20.035898725083438,0,1.3,12.678210684736104,,0.0
6.954751041280916,0,1.3,7.790254125197651,,0.0
27.860598499731413,0,1.3,15.602020851428737,,0.0
16.810266749379043,0,1.3,11.47290749915827,,0.0
-8.448444475414057,0,1.3,2.0346314242240173,,0.0
3.342429906638497,0,1.3,6.440459045130015,,0.0
9.690733630041606,0,1.3,8.81259286525141,,0.0
19.381712783168304,0,1.3,12.433764819339956,,0.0
15.728263505250329,0,1.3,11.068601624595782,,0.0
3.6716804381539765,0,1.3,6.563488180963821,,0.0
21.981785018066798,0,1.3,13.405318726003866,,0.0
6.909393176328132,0,1.3,7.773305514962393,,0.0
2.7258411391668806,0,1.3,6.210061897773254,,0.0
15.34423372439751,0,1.3,10.925103444485641,,0.0
2.750986847250778,0,1.3,6.219457948620161,,0.0
-1.1898428936766852,0,1.3,4.7469109636150035,,0.0
3.185795218714243,0,1.3,6.381930270071644,,0.0
17.9502181888281,0,1.3,11.898866539656664,,0.0
22.89573349140027,0,1.3,13.74682854939972,,0.0
17.983109083004244,0,1.3,11.911156689253893,,0.0
8.69115434142966,0,1.3,8.439085871931596,,0.0
23.32995848119495,0,1.3,13.909082882007748,,0.0
15.609478340065845,0,1.3,11.024215861100558,,0.0
8.41806618231819,0,1.3,8.337042603945712,,0.0
2.067174433966672,0,1.3,5.963941731557298,,0.0
22.28057492578771,0,1.3,13.51696581727375,,0.0
6.297956016933343,0,1.3,7.544833339106601,,0.0
17.37782598285056,0,1.3,11.684984065009509,,0.0
14.832187610291566,0,1.3,10.733770143866352,,0.0
14.315526043340604,0,1.3,10.540712213760845,,0.0
5.306369058933373,0,1.3,7.174312793595886,,0.0
2.1614347988632527,0,1.3,5.9991634552193,,0.0
33.02727565780532,0,1.3,17.53262312855888,,0.0
-1.141004226769633,0,1.3,4.765160224921259,,0.0
0.7678087781401093,0,1.3,5.478415305729942,,0.0
11.720769721277389,0,1.3,9.571144673403715,,0.0
6.649616469898703,0,1.3,7.676236260268533,,0.0
5.16909405600911,0,1.3,7.123018039708568,,0.0
7.8390469561613445,0,1.3,8.12068384911744,,0.0
4.595449761946215,0,1.3,6.908667704571043,,0.0
17.94331570761642,0,1.3,11.896287329549779,,0.0
24.94150197353357,0,1.3,14.511258988780995,,0.0
14.276389061570844,0,1.3,10.526088124851665,,0.0
20.96924457623112,0,1.3,13.02696861375821,,0.0
0.23914018481210775,0,1.3,5.280870779741654,,0.0
15.915760669218702,0,1.3,11.138662602016662,,0.0
7.181609086953736,0,1.3,7.875022854917259,,0.0
4.465404878321996,0,1.3,6.860074587414166,,0.0
15.768338664639234,0,1.3,11.0835762768927,,0.0
-7.962292429238023,0,1.3,2.2162890387146468,,0.0
12.983403885153841,0,1.3,10.042945855746396,,0.0
7.875963888738825,0,1.3,8.134478385125437,,0.0
21.631686046671938,0,1.3,13.274499274600828,,0.0
2.1040182885556558,0,1.3,5.977708960937323,,0.0
10.151455520868206,0,1.3,8.98474814113575,,0.0
11.715925887262975,0,1.3,9.569334706050974,,0.0
4.609466229436849,0,1.3,6.913905156656171,,0.0
10.29472992875087,0,1.3,9.038284657865947,,0.0
13.011816554514748,0,1.3,10.053562653059114,,0.0
15.740902172787589,0,1.3,11.073324242166187,,0.0
-0.18117058868341118,0,1.3,5.123815691609287,,0.0
12.66749256246952,0,1.3,9.924901104683817,,0.0
-3.541570349030801,0,1.3,3.8681546098526756,,0.0
-1.673805629063171,0,1.3,4.56607141618495,,0.0
13.67128892622322,0,1.3,10.299983868004816,,0.0
10.421932290805293,0,1.3,9.085815626479853,,0.0
4.161406469639782,0,1.3,6.746481265809258,,0.0
9.727068465786328,0,1.3,8.826169892513175,,0.0
12.43079674577696,0,1.3,9.836456352144994,,0.0
13.376737788466592,0,1.3,10.189920653314582,,0.0
16.472347648366004,0,1.3,11.346639229254457,,0.0
5.9461307908939895,0,1.3,7.413368848146106,,0.0
5.264564296648296,0,1.3,7.158691850619736,,0.0
11.62934299434106,0,1.3,9.536981778797845,,0.0
10.711850237121675,0,1.3,9.194147583405911,,0.0
-1.0659976830251061,0,1.3,4.793187484942056,,0.0
7.481343578276611,0,1.3,7.987022903261312,,0.0
10.883766952894176,0,1.3,9.25838670514559,,0.0
