modeled_air_temps,simID,mean,modeled_stream_temps,flow_rate,derate
7.763769862436513,0,1.0,9.56388744896515,,0.0
-11.327235067249598,0,1.0,-5.851337489169368,,0.0
7.019745190359817,0,1.0,8.963117205500938,,0.0
5.291568113817996,0,1.0,7.567683153394289,,0.0
7.1104839944273,0,1.0,9.036385170203125,,0.0
2.607769905968661,0,1.0,5.4006231576039045,,0.0
17.82980301603995,0,1.0,17.691807685171796,,0.0
17.616464613904697,0,1.0,17.519545435543264,,0.0
9.395163733821088,0,1.0,10.881172923601547,,0.0
10.666623821918328,0,1.0,11.90782622603729,,0.0
20.97746220336001,0,1.0,20.233416918411997,,0.0
1.9334137059491372,0,1.0,4.8561074262417465,,0.0
6.963776105139006,0,1.0,8.91792440179898,,0.0
17.282916032624293,0,1.0,17.250218261454183,,0.0
5.1797918887930825,0,1.0,7.477428310454342,,0.0
3.0019669563747966,0,1.0,5.718921551236955,,0.0
13.666380838285239,0,1.0,14.330010356069018,,0.0
-0.7993435491833782,0,1.0,2.649514952752745,,0.0
17.877326593548602,0,1.0,17.730181078288552,,0.0
24.54947929388585,0,1.0,23.117678230800752,,0.0
12.466517179518386,0,1.0,13.361168314326996,,0.0
17.229641270982256,0,1.0,17.20720101656518,,0.0
-17.349026435569314,0,1.0,-10.71369380907272,,0.0
9.273666570679655,0,1.0,10.783068810901952,,0.0
3.168205318059279,0,1.0,5.853152397028024,,0.0
5.598153322427103,0,1.0,7.815238479623623,,0.0
-0.5984252484053147,0,1.0,2.8117484659747514,,0.0
17.191637272242808,0,1.0,17.176514303567362,,0.0
10.925499029816361,0,1.0,12.116857629850358,,0.0
7.1772437764831665,0,1.0,9.09029103115714,,0.0
14.325182385885716,0,1.0,14.861966326079838,,0.0
15.65448240810229,0,1.0,15.935323068074698,,0.0
16.64724793323042,0,1.0,16.736941628074042,,0.0
13.033632654810795,0,1.0,13.819091438318,,0.0
5.1877870575662275,0,1.0,7.483884090310369,,0.0
3.6309264164666617,0,1.0,6.226781225989191,,0.0
-1.9588571644017332,0,1.0,1.7132539616078237,,0.0
