modeled_air_temps,simID,mean,modeled_stream_temps,flow_rate,derate
9.319724105378288,0,1.4,8.673959888729417,,0.0
1.230277238613608,0,1.4,5.651223212160824,,0.0
13.672628632009623,0,1.4,10.300484468093188,,0.0
7.546529769200143,0,1.4,8.01138064902016,,0.0
0.7118206336741526,0,1.4,5.457494540624781,,0.0
11.071427378889862,0,1.4,9.328508687740984,,0.0
7.559037527944098,0,1.4,8.016054350661289,,0.0
-1.5129627927478655,0,1.4,4.626172625637363,,0.0
15.690604830433124,0,1.4,11.054529926068579,,0.0
8.984235048956942,0,1.4,8.548599639489314,,0.0
10.419877056655613,0,1.4,9.085047659059398,,0.0
13.16858649402624,0,1.4,10.11214196679337,,0.0
16.00763337849851,0,1.4,11.172992144257275,,0.0
29.07164371856873,0,1.4,16.054545091992377,,0.0
6.296152161254815,0,1.4,7.54415930282099,,0.0
13.429183201706827,0,1.4,10.20951762659719,,0.0
10.39132881395368,0,1.4,9.074380202842924,,0.0
-4.354622037216137,0,1.4,3.5643463027703963,,0.0
6.050439005719824,0,1.4,7.452345093594584,,0.0
1.7517351672291053,0,1.4,5.846073370901523,,0.0
4.9877799509829535,0,1.4,7.055267450049158,,0.0
15.57366994582544,0,1.4,11.010835546181351,,0.0
19.264626343586826,0,1.4,12.390013808784976,,0.0
29.809257810407793,0,1.4,16.330165070129087,,0.0
1.7009118623992077,0,1.4,5.827082521457301,,0.0
15.782146735756815,0,1.4,11.088735858714202,,0.0
6.376531371876525,0,1.4,7.5741941361021246,,0.0
7.142060527941519,0,1.4,7.86024497432782,,0.0
26.400229386727304,0,1.4,15.05633319788328,,0.0
20.709323977361453,0,1.4,12.929845591611056,,0.0
16.12187342721203,0,1.4,11.21567956045109,,0.0
6.311681724801236,0,1.4,7.549962144730457,,0.0
11.21753664474605,0,1.4,9.383104489402593,,0.0
20.254700654093455,0,1.4,12.759969132083079,,0.0
3.36304357228624,0,1.4,6.448161633974248,,0.0
5.894393207227644,0,1.4,7.394036365433621,,0.0
19.716534610286864,0,1.4,12.558875748877682,,0.0
19.247031275456642,0,1.4,12.383439161761538,,0.0
-0.5877606967595312,0,1.4,4.971887524918304,,0.0
